comp_id,month,incident,cust_id,sla status new,incident type,type,severity
316551577,12-Jul,7/6/2012,9243089083,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316551793,12-Jul,7/6/2012,9243167400,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316551923,12-Jul,7/6/2012,9243421500,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316552131,12-Jul,7/6/2012,9243521196,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316552375,12-Jul,7/6/2012,9243016559,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317893731,12-Jul,7/16/2012,9243142928,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317893841,12-Jul,7/16/2012,9243433454,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317893923,12-Jul,7/16/2012,9243375496,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317894009,12-Jul,7/16/2012,9243717658,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
319575041,12-Jul,7/27/2012,9243420603,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316014835,12-Jul,7/2/2012,9243268254,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
315950807,12-Jul,7/2/2012,9243716062,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
315913501,12-Jul,7/2/2012,9243399841,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
315997449,12-Jul,7/2/2012,9243269399,OpenIN SLA,Itemised - printed Bill,VAS-OTHERS,High
316059071,12-Jul,7/3/2012,9243365644,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316145661,12-Jul,7/3/2012,9243269541,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316045933,12-Jul,7/3/2012,9243330900,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
316073777,12-Jul,7/3/2012,9243527583,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316171051,12-Jul,7/3/2012,9243352932,ClosedIN SLA,Itemised - printed Bill,VAS-OTHERS,High
316205317,12-Jul,7/4/2012,9243398707,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316312255,12-Jul,7/4/2012,9243331589,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316251103,12-Jul,7/4/2012,9243317635,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316375085,12-Jul,7/5/2012,9243781267,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316473903,12-Jul,7/5/2012,9241307571,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316445543,12-Jul,7/5/2012,9243580478,ClosedIN SLA,Reactivation from Termination,VAS-OTHERS,High
316512169,12-Jul,7/6/2012,9243322661,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316584441,12-Jul,7/6/2012,9243393598,ClosedIN SLA,Itemised - printed Bill,VAS-OTHERS,High
316776453,12-Jul,7/8/2012,9243521052,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316776455,12-Jul,7/8/2012,9243522784,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316776457,12-Jul,7/8/2012,9243525381,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316776459,12-Jul,7/8/2012,9243526147,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316776461,12-Jul,7/8/2012,9243526221,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316926463,12-Jul,7/9/2012,9243447770,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927421,12-Jul,7/9/2012,9243100621,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927423,12-Jul,7/9/2012,9243101083,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927425,12-Jul,7/9/2012,9243252785,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927427,12-Jul,7/9/2012,9243256737,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927429,12-Jul,7/9/2012,9243449589,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927431,12-Jul,7/9/2012,9243451608,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316927433,12-Jul,7/9/2012,9243453429,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316835675,12-Jul,7/9/2012,9243527820,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316835677,12-Jul,7/9/2012,9243528398,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316835681,12-Jul,7/9/2012,9243529918,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316835685,12-Jul,7/9/2012,9243530940,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316835687,12-Jul,7/9/2012,9243531229,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316835689,12-Jul,7/9/2012,9243537288,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316835691,12-Jul,7/9/2012,9243533056,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316937053,12-Jul,7/10/2012,9243399722,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
317157037,12-Jul,7/11/2012,9243331537,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317379413,12-Jul,7/12/2012,9243375659,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317276545,12-Jul,7/12/2012,9243062417,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317279313,12-Jul,7/12/2012,9243539587,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317335777,12-Jul,7/12/2012,9243327058,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317400359,12-Jul,7/12/2012,9241318157,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317434095,12-Jul,7/13/2012,9243305004,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317404261,12-Jul,7/13/2012,9243399838,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
317435323,12-Jul,7/13/2012,9243700284,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435333,12-Jul,7/13/2012,9243701981,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435335,12-Jul,7/13/2012,9243702068,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435339,12-Jul,7/13/2012,9243702309,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435343,12-Jul,7/13/2012,9243702412,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435345,12-Jul,7/13/2012,9243702383,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435347,12-Jul,7/13/2012,9243702388,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435349,12-Jul,7/13/2012,9243702462,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435351,12-Jul,7/13/2012,9243702513,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435353,12-Jul,7/13/2012,9243702714,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435357,12-Jul,7/13/2012,9243702764,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435363,12-Jul,7/13/2012,9243703265,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435367,12-Jul,7/13/2012,9243703021,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435371,12-Jul,7/13/2012,9243702971,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435373,12-Jul,7/13/2012,9243703318,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435375,12-Jul,7/13/2012,9243702765,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435381,12-Jul,7/13/2012,9243703342,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435385,12-Jul,7/13/2012,9243703365,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435387,12-Jul,7/13/2012,9243703571,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317435389,12-Jul,7/13/2012,9243703564,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317542265,12-Jul,7/14/2012,9243253086,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317658747,12-Jul,7/14/2012,9243329189,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317542245,12-Jul,7/14/2012,9243575937,OpenIN SLA,Itemised - printed Bill,VAS-OTHERS,High
317856669,12-Jul,7/16/2012,9243489309,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317938417,12-Jul,7/17/2012,9243399846,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
317938431,12-Jul,7/17/2012,9243327749,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
318195253,12-Jul,7/18/2012,9243205034,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318195581,12-Jul,7/18/2012,9243216941,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318210453,12-Jul,7/18/2012,9243365647,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318130889,12-Jul,7/18/2012,9243104029,OpenIN SLA,Cancellation Request,VAS-OTHERS,Low
318322411,12-Jul,7/19/2012,9243390095,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318326295,12-Jul,7/19/2012,9243217035,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318475821,12-Jul,7/20/2012,9243268255,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318505977,12-Jul,7/20/2012,9243315509,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318506519,12-Jul,7/20/2012,9243328281,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318501461,12-Jul,7/20/2012,9243203568,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318416295,12-Jul,7/20/2012,9243392781,OpenIN SLA,Itemised - printed Bill,VAS-OTHERS,High
318416705,12-Jul,7/20/2012,9243392770,OpenIN SLA,Itemised - printed Bill,VAS-OTHERS,High
318544811,12-Jul,7/21/2012,9243349324,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318572451,12-Jul,7/21/2012,9243208362,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318560429,12-Jul,7/21/2012,9243537419,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560431,12-Jul,7/21/2012,9243537738,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560433,12-Jul,7/21/2012,9243537928,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560437,12-Jul,7/21/2012,9243537953,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560441,12-Jul,7/21/2012,9243538012,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560443,12-Jul,7/21/2012,9243538081,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560445,12-Jul,7/21/2012,9243538312,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560447,12-Jul,7/21/2012,9243539414,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560449,12-Jul,7/21/2012,9243539760,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318560599,12-Jul,7/21/2012,9243537175,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318662873,12-Jul,7/22/2012,9243327774,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
318824269,12-Jul,7/23/2012,9243268255,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318825043,12-Jul,7/23/2012,9243268255,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318807771,12-Jul,7/23/2012,9243208233,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808803,12-Jul,7/23/2012,9243208234,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808807,12-Jul,7/23/2012,9243208236,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808811,12-Jul,7/23/2012,9243208237,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808815,12-Jul,7/23/2012,9243343685,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808831,12-Jul,7/23/2012,9243343890,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808835,12-Jul,7/23/2012,9243487879,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808837,12-Jul,7/23/2012,9243487880,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808841,12-Jul,7/23/2012,9243488094,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808849,12-Jul,7/23/2012,9243488098,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808853,12-Jul,7/23/2012,9243488311,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318808861,12-Jul,7/23/2012,9243488316,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318812859,12-Jul,7/23/2012,9243315950,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318829565,12-Jul,7/23/2012,9243349203,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318838159,12-Jul,7/23/2012,9243205186,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318797513,12-Jul,7/23/2012,9243307984,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797515,12-Jul,7/23/2012,9243311581,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797517,12-Jul,7/23/2012,9243311872,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797523,12-Jul,7/23/2012,9243317874,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797525,12-Jul,7/23/2012,9243320190,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797527,12-Jul,7/23/2012,9243320350,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797533,12-Jul,7/23/2012,9243320363,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797537,12-Jul,7/23/2012,9243320396,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797541,12-Jul,7/23/2012,9243320841,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797545,12-Jul,7/23/2012,9243321218,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797547,12-Jul,7/23/2012,9243321227,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797551,12-Jul,7/23/2012,9243321997,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797555,12-Jul,7/23/2012,9243322341,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797557,12-Jul,7/23/2012,9243322796,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318797801,12-Jul,7/23/2012,9243302422,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
318980495,12-Jul,7/24/2012,9243217034,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318980969,12-Jul,7/24/2012,9243392107,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318984979,12-Jul,7/24/2012,9243374405,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318985091,12-Jul,7/24/2012,9243398712,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318985165,12-Jul,7/24/2012,9243398744,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318985255,12-Jul,7/24/2012,9243305004,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318985819,12-Jul,7/24/2012,9243305004,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
318932795,12-Jul,7/24/2012,9241305626,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318961331,12-Jul,7/24/2012,9243334576,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
318962463,12-Jul,7/24/2012,9243488318,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
318925239,12-Jul,7/24/2012,9243399710,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
318925255,12-Jul,7/24/2012,9243399762,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
319153945,12-Jul,7/25/2012,9243331473,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
319224677,12-Jul,7/25/2012,9243580473,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
319225179,12-Jul,7/25/2012,9243398751,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
319091201,12-Jul,7/25/2012,9243144174,ClosedIN SLA,Cancellation Request,VAS-OTHERS,Low
319091433,12-Jul,7/25/2012,9243468571,ClosedIN SLA,Cancellation Request,VAS-OTHERS,Low
319302941,12-Jul,7/26/2012,9243327774,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
319436099,12-Jul,7/26/2012,9243702765,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319251163,12-Jul,7/26/2012,9243327759,ClosedIN SLA,Customer Call Backs New,VAS-OTHERS,I
319318847,12-Jul,7/26/2012,9243310193,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318855,12-Jul,7/26/2012,9243310592,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318861,12-Jul,7/26/2012,9243313010,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318863,12-Jul,7/26/2012,9243313690,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318865,12-Jul,7/26/2012,9243314503,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318867,12-Jul,7/26/2012,9243315812,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318869,12-Jul,7/26/2012,9243316049,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318871,12-Jul,7/26/2012,9243327974,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318873,12-Jul,7/26/2012,9243328401,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318879,12-Jul,7/26/2012,9243333537,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318883,12-Jul,7/26/2012,9243333545,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318885,12-Jul,7/26/2012,9243333547,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318889,12-Jul,7/26/2012,9243333782,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318893,12-Jul,7/26/2012,9243333903,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318897,12-Jul,7/26/2012,9243334005,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318899,12-Jul,7/26/2012,9243334152,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318901,12-Jul,7/26/2012,9243334239,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318905,12-Jul,7/26/2012,9243334244,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318907,12-Jul,7/26/2012,9243334266,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318913,12-Jul,7/26/2012,9243334289,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318915,12-Jul,7/26/2012,9243334293,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318917,12-Jul,7/26/2012,9243334358,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318923,12-Jul,7/26/2012,9243334674,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318925,12-Jul,7/26/2012,9243334704,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318929,12-Jul,7/26/2012,9243334760,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318931,12-Jul,7/26/2012,9243334828,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318933,12-Jul,7/26/2012,9243334829,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318937,12-Jul,7/26/2012,9243334895,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318941,12-Jul,7/26/2012,9243334907,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318943,12-Jul,7/26/2012,9243334977,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318945,12-Jul,7/26/2012,9243334984,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318947,12-Jul,7/26/2012,9243335069,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318949,12-Jul,7/26/2012,9243335125,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318951,12-Jul,7/26/2012,9243335127,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318953,12-Jul,7/26/2012,9243335134,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318955,12-Jul,7/26/2012,9243335176,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318963,12-Jul,7/26/2012,9243335191,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318965,12-Jul,7/26/2012,9243335212,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318967,12-Jul,7/26/2012,9243335288,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318971,12-Jul,7/26/2012,9243335338,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318973,12-Jul,7/26/2012,9243335354,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318977,12-Jul,7/26/2012,9243335493,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318981,12-Jul,7/26/2012,9243335498,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318987,12-Jul,7/26/2012,9243335553,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318989,12-Jul,7/26/2012,9243335624,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318991,12-Jul,7/26/2012,9243335628,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318993,12-Jul,7/26/2012,9243335633,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318997,12-Jul,7/26/2012,9243335689,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319318999,12-Jul,7/26/2012,9243335712,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319001,12-Jul,7/26/2012,9243335747,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319003,12-Jul,7/26/2012,9243335791,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319005,12-Jul,7/26/2012,9243335845,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319007,12-Jul,7/26/2012,9243335854,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319011,12-Jul,7/26/2012,9243335903,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319013,12-Jul,7/26/2012,9243335960,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319015,12-Jul,7/26/2012,9243335976,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319017,12-Jul,7/26/2012,9243335984,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319019,12-Jul,7/26/2012,9243336051,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319021,12-Jul,7/26/2012,9243336084,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319023,12-Jul,7/26/2012,9243336087,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319025,12-Jul,7/26/2012,9243336116,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319027,12-Jul,7/26/2012,9243336127,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319029,12-Jul,7/26/2012,9243336159,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319031,12-Jul,7/26/2012,9243336169,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319033,12-Jul,7/26/2012,9243336187,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319037,12-Jul,7/26/2012,9243336199,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319039,12-Jul,7/26/2012,9243336240,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319043,12-Jul,7/26/2012,9243336273,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319049,12-Jul,7/26/2012,9243336310,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319319053,12-Jul,7/26/2012,9243336352,OpenIN SLA,Customer Communication,VAS-OTHERS,F
319495979,12-Jul,7/27/2012,9243327749,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
319446231,12-Jul,7/27/2012,9243001958,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319446703,12-Jul,7/27/2012,9243001750,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319446705,12-Jul,7/27/2012,9243001752,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319446707,12-Jul,7/27/2012,9243001753,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319446711,12-Jul,7/27/2012,9243003767,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319455949,12-Jul,7/27/2012,9243205194,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319561447,12-Jul,7/27/2012,9243549204,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561449,12-Jul,7/27/2012,9243549205,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561457,12-Jul,7/27/2012,9243549208,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561467,12-Jul,7/27/2012,9243549209,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561469,12-Jul,7/27/2012,9243549211,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561471,12-Jul,7/27/2012,9243549212,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561475,12-Jul,7/27/2012,9243549213,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561481,12-Jul,7/27/2012,9243549214,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561483,12-Jul,7/27/2012,9243549215,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561487,12-Jul,7/27/2012,9243549315,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561491,12-Jul,7/27/2012,9243549688,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561499,12-Jul,7/27/2012,9243550662,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561509,12-Jul,7/27/2012,9243552899,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561513,12-Jul,7/27/2012,9243553139,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561515,12-Jul,7/27/2012,9243555456,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561517,12-Jul,7/27/2012,9243555950,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561521,12-Jul,7/27/2012,9243557148,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561523,12-Jul,7/27/2012,9243557713,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561525,12-Jul,7/27/2012,9243557853,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561527,12-Jul,7/27/2012,9243559591,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561533,12-Jul,7/27/2012,9243561136,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561539,12-Jul,7/27/2012,9243561638,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561545,12-Jul,7/27/2012,9243561640,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561549,12-Jul,7/27/2012,9243561641,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561551,12-Jul,7/27/2012,9243561642,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561775,12-Jul,7/27/2012,9243549329,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561783,12-Jul,7/27/2012,9243561639,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561787,12-Jul,7/27/2012,9243561637,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319561971,12-Jul,7/27/2012,9243549210,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319666805,12-Jul,7/28/2012,9243349218,OpenIN SLA,Customer Call Backs New,VAS-OTHERS,I
319807551,12-Jul,7/28/2012,9243559941,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319808881,12-Jul,7/28/2012,9243520983,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319808899,12-Jul,7/28/2012,9243522645,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319808901,12-Jul,7/28/2012,9243522923,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
319808909,12-Jul,7/28/2012,9243524566,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
