Cust_num,Region,Age,Order_Quantity,Customer_Type,Overall_Satisfaction
8830,1,37,59,Prime,Satisfied
8831,0,36,31,Prime,Satisfied
8832,0,56,37,Non_Prime,Dis Satisfied
8833,1,54,11,Non_Prime,Dis Satisfied
8834,1,33,31,Prime,Satisfied
8835,0,18,69,Non_Prime,Satisfied
8836,0,54,39,Prime,Dis Satisfied
8837,1,33,36,Prime,Satisfied
8838,0,29,31,Prime,Satisfied
8839,0,38,94,Prime,Satisfied
8840,0,18,87,Prime,Satisfied
8841,1,38,90,Prime,Satisfied
8842,0,35,20,Prime,Dis Satisfied
8843,1,66,12,Prime,Dis Satisfied
8844,1,27,37,Prime,Satisfied
8845,1,37,86,Prime,Satisfied
8846,1,44,77,Non_Prime,Satisfied
8847,0,70,37,Prime,Dis Satisfied
8848,1,24,50,Prime,Satisfied
8849,0,36,95,Prime,Satisfied
8850,0,31,35,Non_Prime,Satisfied
8851,1,60,32,Non_Prime,Dis Satisfied
8852,0,62,38,Prime,Dis Satisfied
8853,0,39,27,Prime,Dis Satisfied
8854,1,66,23,Prime,Dis Satisfied
8855,1,35,73,Prime,Satisfied
8856,0,20,36,Prime,Satisfied
8857,1,25,46,Prime,Satisfied
8858,0,43,12,Non_Prime,Dis Satisfied
8859,1,28,82,Non_Prime,Satisfied
8860,0,24,49,Prime,Satisfied
8861,0,70,7,Non_Prime,Dis Satisfied
8862,0,52,25,Prime,Dis Satisfied
8863,0,46,21,Non_Prime,Dis Satisfied
8864,1,36,49,Prime,Satisfied
8865,1,66,35,Non_Prime,Dis Satisfied
8866,0,55,7,Non_Prime,Dis Satisfied
8867,1,40,23,Prime,Dis Satisfied
8868,0,41,18,Non_Prime,Dis Satisfied
8869,0,67,6,Non_Prime,Dis Satisfied
8870,1,41,69,Prime,Satisfied
8871,1,21,51,Prime,Satisfied
8872,0,62,34,Prime,Dis Satisfied
8873,0,39,25,Non_Prime,Dis Satisfied
8874,1,61,10,Prime,Dis Satisfied
8875,1,57,8,Non_Prime,Dis Satisfied
8876,0,18,69,Prime,Satisfied
8877,0,57,13,Non_Prime,Dis Satisfied
8878,1,62,37,Non_Prime,Dis Satisfied
8879,0,23,30,Prime,Satisfied
8880,0,44,72,Prime,Satisfied
8881,1,40,43,Prime,Satisfied
8882,0,43,76,Prime,Satisfied
8883,1,58,31,Non_Prime,Dis Satisfied
8884,0,47,14,Non_Prime,Dis Satisfied
8885,0,44,58,Prime,Satisfied
8886,1,38,50,Prime,Satisfied
8887,1,37,55,Prime,Satisfied
8888,0,63,11,Prime,Dis Satisfied
8889,1,55,8,Non_Prime,Dis Satisfied
8890,1,41,35,Prime,Dis Satisfied
8891,0,40,33,Non_Prime,Dis Satisfied
8892,1,33,24,Prime,Dis Satisfied
8893,1,23,65,Prime,Satisfied
8894,1,63,35,Non_Prime,Dis Satisfied
8895,0,29,44,Prime,Satisfied
8896,0,27,62,Prime,Satisfied
8897,1,37,14,Non_Prime,Dis Satisfied
8898,0,60,14,Non_Prime,Dis Satisfied
8899,1,35,95,Prime,Satisfied
8900,1,31,33,Non_Prime,Dis Satisfied
8901,1,41,6,Non_Prime,Dis Satisfied
8902,1,35,68,Non_Prime,Satisfied
8903,1,50,24,Prime,Dis Satisfied
8904,1,50,34,Non_Prime,Dis Satisfied
8905,0,58,18,Non_Prime,Dis Satisfied
8906,0,70,18,Non_Prime,Dis Satisfied
8907,1,21,72,Prime,Satisfied
8908,0,41,25,Prime,Dis Satisfied
8909,1,27,33,Non_Prime,Satisfied
8910,1,44,74,Non_Prime,Satisfied
8911,1,47,39,Non_Prime,Dis Satisfied
8912,0,45,18,Non_Prime,Dis Satisfied
8913,0,41,86,Prime,Satisfied
8914,0,39,17,Prime,Dis Satisfied
8915,0,36,19,Prime,Dis Satisfied
8916,1,30,39,Non_Prime,Dis Satisfied
8917,1,19,30,Prime,Satisfied
8918,0,34,16,Prime,Dis Satisfied
8919,1,68,20,Non_Prime,Dis Satisfied
8920,0,46,21,Prime,Dis Satisfied
8921,0,52,8,Prime,Dis Satisfied
8922,0,43,89,Prime,Satisfied
8923,0,57,39,Non_Prime,Dis Satisfied
8924,1,47,31,Prime,Dis Satisfied
8925,0,30,93,Prime,Satisfied
8926,0,22,37,Prime,Satisfied
8927,0,61,17,Prime,Dis Satisfied
8928,1,58,34,Non_Prime,Dis Satisfied
8929,1,25,37,Prime,Satisfied
8930,1,48,5,Non_Prime,Dis Satisfied
8931,0,40,64,Non_Prime,Satisfied
8932,0,50,25,Prime,Dis Satisfied
8933,0,33,89,Non_Prime,Satisfied
8934,0,50,38,Prime,Dis Satisfied
8935,0,25,45,Prime,Satisfied
8936,1,33,75,Prime,Satisfied
8937,0,21,68,Prime,Satisfied
8938,1,62,31,Prime,Dis Satisfied
8939,0,42,49,Non_Prime,Satisfied
8940,0,23,32,Non_Prime,Satisfied
8941,0,25,68,Prime,Satisfied
8942,0,32,37,Non_Prime,Satisfied
8943,1,47,9,Prime,Dis Satisfied
8944,1,40,21,Non_Prime,Dis Satisfied
8945,1,32,40,Non_Prime,Dis Satisfied
8946,0,34,77,Prime,Satisfied
8947,1,55,16,Non_Prime,Dis Satisfied
8948,1,30,77,Prime,Satisfied
8949,0,35,94,Prime,Satisfied
8950,1,38,30,Prime,Satisfied
8951,1,65,29,Non_Prime,Dis Satisfied
8952,1,49,29,Non_Prime,Dis Satisfied
8953,0,33,57,Prime,Satisfied
8954,1,44,28,Non_Prime,Dis Satisfied
8955,0,53,10,Prime,Dis Satisfied
8956,0,65,16,Prime,Dis Satisfied
8957,1,41,30,Prime,Dis Satisfied
8958,1,46,27,Non_Prime,Dis Satisfied
8959,0,64,6,Non_Prime,Dis Satisfied
8960,0,40,55,Prime,Satisfied
8961,0,60,14,Non_Prime,Dis Satisfied
8962,1,41,92,Prime,Satisfied
8963,1,39,34,Prime,Satisfied
8964,0,43,49,Prime,Satisfied
8965,1,31,58,Prime,Satisfied
8966,0,50,12,Non_Prime,Dis Satisfied
8967,1,49,19,Prime,Dis Satisfied
8968,0,33,54,Prime,Satisfied
8969,1,48,19,Non_Prime,Dis Satisfied
8970,1,58,40,Non_Prime,Dis Satisfied
8971,1,35,67,Prime,Satisfied
8972,1,32,7,Non_Prime,Dis Satisfied
8973,0,20,42,Prime,Satisfied
8974,0,42,39,Prime,Satisfied
8975,1,61,21,Non_Prime,Dis Satisfied
8976,1,45,27,Prime,Dis Satisfied
8977,0,40,50,Prime,Satisfied
8978,0,41,75,Prime,Satisfied
8979,1,31,63,Prime,Satisfied
8980,0,41,11,Non_Prime,Dis Satisfied
8981,0,69,17,Prime,Dis Satisfied
8982,1,26,98,Prime,Satisfied
8983,0,65,12,Non_Prime,Dis Satisfied
8984,1,35,76,Prime,Satisfied
8985,1,39,39,Prime,Satisfied
8986,0,50,39,Prime,Dis Satisfied
8987,0,27,71,Prime,Satisfied
8988,1,25,78,Non_Prime,Satisfied
8989,1,46,13,Non_Prime,Dis Satisfied
8990,1,34,6,Prime,Dis Satisfied
8991,0,18,91,Prime,Satisfied
8992,1,52,23,Non_Prime,Dis Satisfied
8993,1,29,59,Prime,Satisfied
8994,1,21,39,Prime,Satisfied
8995,1,22,72,Prime,Satisfied
8996,1,34,14,Prime,Dis Satisfied
8997,0,36,48,Prime,Satisfied
8998,1,22,41,Prime,Satisfied
8999,1,33,17,Non_Prime,Dis Satisfied
9000,1,33,18,Prime,Dis Satisfied
9001,0,26,60,Non_Prime,Satisfied
9002,1,61,13,Prime,Dis Satisfied
9003,0,61,30,Non_Prime,Dis Satisfied
9004,1,36,31,Prime,Dis Satisfied
9005,1,31,48,Prime,Satisfied
9006,1,43,39,Non_Prime,Satisfied
9007,1,32,68,Prime,Satisfied
9008,1,67,32,Non_Prime,Dis Satisfied
9009,1,26,84,Non_Prime,Satisfied
9010,1,56,24,Prime,Dis Satisfied
9011,0,38,21,Prime,Dis Satisfied
9012,0,59,13,Prime,Dis Satisfied
9013,0,18,36,Non_Prime,Satisfied
9014,1,45,31,Prime,Dis Satisfied
9015,0,32,40,Non_Prime,Dis Satisfied
9016,1,33,83,Prime,Satisfied
9017,0,58,10,Non_Prime,Dis Satisfied
9018,0,39,66,Prime,Satisfied
9019,1,53,32,Prime,Dis Satisfied
9020,1,30,37,Prime,Satisfied
9021,0,57,13,Non_Prime,Dis Satisfied
9022,0,67,28,Prime,Dis Satisfied
9023,1,52,11,Non_Prime,Dis Satisfied
9024,0,38,29,Prime,Dis Satisfied
9025,0,50,17,Non_Prime,Dis Satisfied
9026,1,37,98,Prime,Satisfied
9027,1,45,85,Prime,Satisfied
9028,1,37,72,Prime,Satisfied
9029,1,33,8,Prime,Dis Satisfied
9030,1,53,10,Non_Prime,Dis Satisfied
9031,1,26,30,Non_Prime,Satisfied
9032,1,33,32,Prime,Dis Satisfied
9033,0,31,82,Prime,Satisfied
9034,0,59,9,Non_Prime,Dis Satisfied
9035,0,30,10,Prime,Dis Satisfied
9036,0,35,89,Prime,Satisfied
9037,1,70,19,Prime,Dis Satisfied
9038,1,40,73,Prime,Satisfied
9039,1,30,9,Prime,Dis Satisfied
9040,0,38,25,Non_Prime,Dis Satisfied
9041,1,27,33,Prime,Satisfied
9042,1,40,7,Non_Prime,Dis Satisfied
9043,0,22,78,Non_Prime,Satisfied
9044,0,22,57,Non_Prime,Satisfied
9045,0,23,56,Prime,Satisfied
9046,1,59,13,Non_Prime,Dis Satisfied
9047,1,37,25,Prime,Dis Satisfied
9048,1,33,84,Non_Prime,Satisfied
9049,1,38,34,Prime,Satisfied
9050,0,31,10,Prime,Dis Satisfied
9051,0,40,6,Prime,Dis Satisfied
9052,0,36,100,Prime,Satisfied
9053,0,61,29,Non_Prime,Dis Satisfied
9054,0,52,19,Prime,Dis Satisfied
9055,0,35,27,Non_Prime,Dis Satisfied
9056,1,34,53,Prime,Satisfied
9057,1,30,74,Prime,Satisfied
9058,1,38,58,Prime,Satisfied
9059,0,28,65,Prime,Satisfied
9060,0,19,61,Non_Prime,Satisfied
9061,0,36,30,Non_Prime,Dis Satisfied
9062,0,22,97,Prime,Satisfied
9063,0,21,83,Prime,Satisfied
9064,1,35,52,Prime,Satisfied
9065,0,57,34,Prime,Dis Satisfied
9066,0,37,51,Prime,Satisfied
9067,1,52,23,Prime,Dis Satisfied
9068,1,61,14,Non_Prime,Dis Satisfied
9069,1,51,13,Prime,Dis Satisfied
9070,1,45,61,Prime,Satisfied
9071,1,21,73,Prime,Satisfied
9072,1,35,35,Non_Prime,Dis Satisfied
9073,0,26,90,Prime,Satisfied
9074,1,52,38,Non_Prime,Dis Satisfied
9075,0,47,6,Prime,Dis Satisfied
9076,0,23,94,Non_Prime,Satisfied
9077,0,63,36,Non_Prime,Dis Satisfied
9078,0,63,14,Non_Prime,Dis Satisfied
9079,0,38,7,Prime,Dis Satisfied
9080,0,61,12,Non_Prime,Dis Satisfied
9081,0,42,22,Non_Prime,Dis Satisfied
9082,1,21,88,Prime,Satisfied
9083,0,18,56,Prime,Satisfied
9084,0,38,95,Prime,Satisfied
9085,1,47,38,Prime,Dis Satisfied
9086,1,36,34,Non_Prime,Dis Satisfied
9087,1,60,13,Non_Prime,Dis Satisfied
9088,1,54,28,Prime,Dis Satisfied
9089,0,19,56,Prime,Satisfied
9090,1,57,20,Non_Prime,Dis Satisfied
9091,0,62,34,Non_Prime,Dis Satisfied
9092,1,20,96,Prime,Satisfied
9093,1,61,26,Non_Prime,Dis Satisfied
9094,1,44,31,Prime,Dis Satisfied
9095,1,36,39,Prime,Satisfied
9096,1,20,92,Non_Prime,Satisfied
9097,0,42,18,Non_Prime,Dis Satisfied
9098,0,31,15,Non_Prime,Dis Satisfied
9099,1,30,24,Non_Prime,Dis Satisfied
9100,0,55,12,Prime,Dis Satisfied
9101,0,24,30,Prime,Satisfied
9102,1,70,8,Non_Prime,Dis Satisfied
9103,0,44,10,Non_Prime,Dis Satisfied
9104,1,39,36,Non_Prime,Dis Satisfied
9105,1,54,5,Non_Prime,Dis Satisfied
9106,1,31,28,Non_Prime,Dis Satisfied
9107,1,18,76,Non_Prime,Satisfied
9108,1,41,88,Prime,Satisfied
9109,0,18,73,Prime,Satisfied
9110,0,35,42,Non_Prime,Satisfied
9111,1,24,96,Prime,Satisfied
9112,1,51,16,Non_Prime,Dis Satisfied
9113,1,56,10,Non_Prime,Dis Satisfied
9114,0,57,8,Prime,Dis Satisfied
9115,0,35,20,Non_Prime,Dis Satisfied
9116,0,32,36,Prime,Dis Satisfied
9117,0,45,29,Non_Prime,Dis Satisfied
9118,0,59,29,Prime,Dis Satisfied
9119,1,35,65,Prime,Satisfied
9120,0,48,5,Prime,Dis Satisfied
9121,0,47,28,Non_Prime,Dis Satisfied
9122,0,44,84,Prime,Satisfied
9123,1,40,92,Prime,Satisfied
9124,1,39,29,Non_Prime,Dis Satisfied
9125,1,35,35,Prime,Satisfied
9126,0,48,20,Non_Prime,Dis Satisfied
9127,0,30,53,Prime,Satisfied
9128,0,47,13,Non_Prime,Dis Satisfied
9129,0,43,16,Non_Prime,Dis Satisfied
9130,1,36,34,Prime,Dis Satisfied
9131,1,31,39,Non_Prime,Dis Satisfied
9132,1,52,37,Non_Prime,Dis Satisfied
9133,1,43,40,Prime,Dis Satisfied
9134,0,21,53,Prime,Satisfied
9135,0,46,33,Non_Prime,Dis Satisfied
9136,1,61,9,Non_Prime,Dis Satisfied
9137,1,41,77,Prime,Satisfied
9138,1,69,21,Prime,Dis Satisfied
9139,0,37,31,Prime,Satisfied
9140,0,49,5,Non_Prime,Dis Satisfied
9141,1,31,13,Non_Prime,Dis Satisfied
9142,1,66,11,Non_Prime,Dis Satisfied
9143,1,51,5,Non_Prime,Dis Satisfied
9144,1,33,31,Prime,Dis Satisfied
9145,1,34,43,Prime,Satisfied
9146,1,25,61,Non_Prime,Satisfied
9147,1,19,94,Prime,Satisfied
9148,1,68,10,Non_Prime,Dis Satisfied
9149,0,64,40,Non_Prime,Dis Satisfied
9150,1,23,31,Prime,Satisfied
9151,0,60,6,Non_Prime,Dis Satisfied
9152,0,24,76,Prime,Satisfied
9153,0,39,51,Prime,Satisfied
9154,1,41,37,Prime,Dis Satisfied
9155,0,22,56,Prime,Satisfied
9156,1,24,96,Prime,Satisfied
9157,0,45,34,Non_Prime,Dis Satisfied
9158,1,49,27,Non_Prime,Dis Satisfied
9159,0,35,37,Prime,Dis Satisfied
9160,0,28,70,Prime,Satisfied
9161,0,43,33,Non_Prime,Dis Satisfied
9162,0,39,75,Prime,Satisfied
9163,1,48,15,Non_Prime,Dis Satisfied
9164,1,69,10,Prime,Dis Satisfied
9165,1,43,62,Non_Prime,Satisfied
9166,1,39,18,Prime,Dis Satisfied
9167,0,64,19,Prime,Dis Satisfied
9168,0,29,42,Prime,Satisfied
9169,1,35,81,Prime,Satisfied
9170,0,28,30,Prime,Satisfied
9171,1,69,24,Prime,Dis Satisfied
9172,0,21,32,Prime,Satisfied
9173,1,21,46,Prime,Satisfied
9174,0,68,19,Prime,Dis Satisfied
9175,0,40,79,Prime,Satisfied
9176,1,32,82,Prime,Satisfied
9177,0,31,46,Prime,Satisfied
9178,1,46,18,Non_Prime,Dis Satisfied
9179,1,36,69,Prime,Satisfied
9180,0,23,61,Prime,Satisfied
9181,1,56,11,Prime,Dis Satisfied
9182,1,60,9,Non_Prime,Dis Satisfied
9183,0,41,91,Non_Prime,Satisfied
9184,1,25,46,Prime,Satisfied
9185,1,35,56,Prime,Satisfied
9186,0,32,68,Non_Prime,Satisfied
9187,1,36,20,Non_Prime,Dis Satisfied
9188,0,43,22,Non_Prime,Dis Satisfied
9189,0,41,72,Prime,Satisfied
9190,0,43,31,Prime,Satisfied
9191,1,40,87,Non_Prime,Satisfied
9192,0,23,45,Prime,Satisfied
9193,0,31,27,Non_Prime,Dis Satisfied
9194,1,48,6,Prime,Dis Satisfied
9195,0,49,21,Prime,Dis Satisfied
9196,0,55,18,Prime,Dis Satisfied
9197,0,36,62,Prime,Satisfied
9198,1,57,14,Non_Prime,Dis Satisfied
9199,0,31,94,Prime,Satisfied
9200,1,33,10,Non_Prime,Dis Satisfied
9201,1,38,93,Prime,Satisfied
9202,1,37,39,Non_Prime,Dis Satisfied
9203,1,31,43,Prime,Satisfied
9204,0,30,63,Prime,Satisfied
9205,1,30,12,Prime,Dis Satisfied
9206,0,34,71,Prime,Satisfied
9207,0,52,7,Non_Prime,Dis Satisfied
9208,1,44,5,Non_Prime,Dis Satisfied
9209,0,59,39,Prime,Dis Satisfied
9210,0,30,20,Prime,Dis Satisfied
9211,1,70,34,Prime,Dis Satisfied
9212,1,42,15,Non_Prime,Dis Satisfied
9213,1,50,38,Non_Prime,Dis Satisfied
9214,1,42,40,Prime,Dis Satisfied
9215,1,18,73,Prime,Satisfied
9216,0,25,30,Prime,Satisfied
9217,0,48,12,Prime,Dis Satisfied
9218,0,36,92,Non_Prime,Satisfied
9219,0,47,21,Non_Prime,Dis Satisfied
9220,1,41,43,Prime,Satisfied
9221,0,65,39,Non_Prime,Dis Satisfied
9222,1,60,31,Non_Prime,Dis Satisfied
9223,1,28,31,Prime,Satisfied
9224,0,34,85,Prime,Satisfied
9225,0,54,29,Non_Prime,Dis Satisfied
9226,0,40,30,Non_Prime,Dis Satisfied
9227,0,18,96,Prime,Satisfied
9228,0,31,60,Prime,Satisfied
9229,1,34,45,Prime,Satisfied
9230,0,63,19,Non_Prime,Dis Satisfied
9231,1,43,17,Non_Prime,Dis Satisfied
9232,0,69,18,Prime,Dis Satisfied
9233,0,26,64,Prime,Satisfied
9234,1,38,33,Prime,Satisfied
9235,0,25,99,Prime,Satisfied
9236,1,24,70,Prime,Satisfied
9237,0,39,96,Non_Prime,Satisfied
9238,1,40,31,Prime,Satisfied
9239,1,58,35,Non_Prime,Dis Satisfied
9240,0,40,83,Prime,Satisfied
9241,0,44,93,Prime,Satisfied
9242,0,61,32,Non_Prime,Dis Satisfied
9243,1,30,36,Prime,Dis Satisfied
9244,0,63,27,Non_Prime,Dis Satisfied
9245,0,70,22,Prime,Dis Satisfied
9246,0,67,18,Prime,Dis Satisfied
9247,1,63,24,Prime,Dis Satisfied
9248,1,32,98,Prime,Satisfied
9249,1,45,55,Non_Prime,Satisfied
9250,0,30,10,Prime,Dis Satisfied
9251,1,34,91,Non_Prime,Satisfied
9252,0,57,17,Non_Prime,Dis Satisfied
9253,1,63,33,Non_Prime,Dis Satisfied
9254,1,45,18,Non_Prime,Dis Satisfied
9255,1,31,66,Non_Prime,Satisfied
9256,0,38,63,Prime,Satisfied
9257,0,56,35,Non_Prime,Dis Satisfied
9258,0,50,29,Prime,Dis Satisfied
9259,1,37,62,Prime,Satisfied
9260,1,28,71,Prime,Satisfied
9261,0,57,34,Prime,Dis Satisfied
9262,1,31,13,Prime,Dis Satisfied
9263,1,35,36,Prime,Satisfied
9264,1,24,85,Prime,Satisfied
9265,1,33,41,Prime,Satisfied
9266,0,20,82,Prime,Satisfied
9267,1,30,82,Non_Prime,Satisfied
9268,1,39,70,Prime,Satisfied
9269,0,26,87,Prime,Satisfied
9270,1,45,58,Prime,Satisfied
9271,0,44,95,Prime,Satisfied
9272,0,52,37,Non_Prime,Dis Satisfied
9273,1,40,59,Non_Prime,Satisfied
9274,1,42,11,Non_Prime,Dis Satisfied
9275,0,33,18,Non_Prime,Dis Satisfied
9276,1,43,15,Prime,Dis Satisfied
9277,0,41,17,Prime,Dis Satisfied
9278,1,33,89,Prime,Satisfied
9279,1,34,81,Prime,Satisfied
9280,1,29,68,Prime,Satisfied
9281,1,22,43,Prime,Satisfied
9282,0,22,91,Prime,Satisfied
9283,1,68,25,Non_Prime,Dis Satisfied
9284,1,44,25,Non_Prime,Dis Satisfied
9285,1,43,51,Non_Prime,Satisfied
9286,1,42,27,Prime,Dis Satisfied
9287,0,59,26,Non_Prime,Dis Satisfied
9288,1,28,70,Prime,Satisfied
9289,0,38,25,Non_Prime,Dis Satisfied
9290,1,66,38,Non_Prime,Dis Satisfied
9291,0,35,76,Prime,Satisfied
9292,1,35,21,Prime,Dis Satisfied
9293,0,57,9,Non_Prime,Dis Satisfied
9294,0,63,8,Non_Prime,Dis Satisfied
9295,1,58,39,Non_Prime,Dis Satisfied
9296,0,32,18,Non_Prime,Dis Satisfied
9297,0,62,35,Non_Prime,Dis Satisfied
9298,0,34,34,Non_Prime,Dis Satisfied
9299,1,41,55,Prime,Satisfied
9300,0,41,31,Prime,Dis Satisfied
9301,1,41,33,Prime,Dis Satisfied
9302,0,60,14,Non_Prime,Dis Satisfied
9303,0,42,8,Non_Prime,Dis Satisfied
9304,0,24,49,Non_Prime,Satisfied
9305,1,19,67,Prime,Satisfied
9306,1,34,27,Prime,Dis Satisfied
9307,0,21,34,Non_Prime,Satisfied
9308,1,53,25,Prime,Dis Satisfied
9309,0,53,14,Non_Prime,Dis Satisfied
9310,1,28,83,Prime,Satisfied
9311,0,21,95,Non_Prime,Satisfied
9312,0,51,17,Prime,Dis Satisfied
9313,1,60,31,Prime,Dis Satisfied
9314,0,42,5,Prime,Dis Satisfied
9315,1,51,19,Non_Prime,Dis Satisfied
9316,1,64,39,Non_Prime,Dis Satisfied
9317,1,34,37,Non_Prime,Dis Satisfied
9318,0,67,38,Prime,Dis Satisfied
9319,0,34,65,Prime,Satisfied
9320,1,32,56,Prime,Satisfied
9321,1,56,30,Non_Prime,Dis Satisfied
9322,1,65,18,Non_Prime,Dis Satisfied
9323,1,34,13,Prime,Dis Satisfied
9324,0,50,32,Non_Prime,Dis Satisfied
9325,1,54,11,Non_Prime,Dis Satisfied
9326,1,29,60,Prime,Satisfied
9327,0,41,21,Non_Prime,Dis Satisfied
9328,0,28,83,Non_Prime,Satisfied
9329,0,68,36,Prime,Dis Satisfied
9330,0,37,66,Prime,Satisfied
9331,1,69,25,Prime,Dis Satisfied
9332,1,58,15,Prime,Dis Satisfied
9333,1,35,96,Prime,Satisfied
9334,0,25,41,Prime,Satisfied
9335,0,60,28,Prime,Dis Satisfied
9336,1,32,24,Non_Prime,Dis Satisfied
9337,0,24,97,Non_Prime,Satisfied
9338,0,41,27,Prime,Dis Satisfied
9339,1,24,66,Prime,Satisfied
9340,0,40,55,Prime,Satisfied
9341,1,36,27,Non_Prime,Dis Satisfied
9342,0,32,85,Non_Prime,Satisfied
9343,0,39,30,Prime,Satisfied
9344,0,68,21,Non_Prime,Dis Satisfied
9345,0,44,27,Non_Prime,Dis Satisfied
9346,0,32,29,Non_Prime,Dis Satisfied
9347,0,31,39,Prime,Satisfied
9348,1,55,22,Non_Prime,Dis Satisfied
9349,1,36,34,Prime,Dis Satisfied
9350,0,65,15,Non_Prime,Dis Satisfied
9351,1,35,87,Prime,Satisfied
9352,1,30,37,Prime,Satisfied
9353,1,62,30,Non_Prime,Dis Satisfied
9354,1,30,76,Prime,Satisfied
9355,0,37,42,Prime,Satisfied
9356,0,37,31,Non_Prime,Dis Satisfied
9357,1,40,33,Non_Prime,Dis Satisfied
9358,1,20,37,Non_Prime,Satisfied
9359,1,35,16,Non_Prime,Dis Satisfied
9360,0,70,21,Non_Prime,Dis Satisfied
9361,1,32,29,Non_Prime,Dis Satisfied
9362,1,25,72,Prime,Satisfied
9363,1,32,65,Prime,Satisfied
9364,0,42,56,Prime,Satisfied
9365,0,34,38,Non_Prime,Dis Satisfied
9366,1,41,56,Non_Prime,Satisfied
9367,1,54,36,Non_Prime,Dis Satisfied
9368,0,38,5,Non_Prime,Dis Satisfied
9369,1,48,18,Prime,Dis Satisfied
9370,0,19,60,Prime,Satisfied
9371,1,54,8,Non_Prime,Dis Satisfied
9372,1,45,67,Prime,Satisfied
9373,0,27,98,Prime,Satisfied
9374,1,52,19,Non_Prime,Dis Satisfied
9375,0,53,32,Non_Prime,Dis Satisfied
9376,0,61,8,Prime,Dis Satisfied
9377,1,45,27,Prime,Dis Satisfied
9378,1,63,14,Non_Prime,Dis Satisfied
9379,0,65,26,Non_Prime,Dis Satisfied
9380,0,70,24,Prime,Dis Satisfied
9381,1,57,28,Prime,Dis Satisfied
9382,0,58,33,Prime,Dis Satisfied
9383,0,30,64,Prime,Satisfied
9384,1,31,33,Prime,Satisfied
9385,1,43,71,Non_Prime,Satisfied
9386,1,40,82,Prime,Satisfied
9387,1,28,62,Non_Prime,Satisfied
9388,1,31,22,Non_Prime,Dis Satisfied
9389,1,23,63,Prime,Satisfied
9390,1,35,28,Non_Prime,Dis Satisfied
9391,0,63,9,Non_Prime,Dis Satisfied
9392,0,44,97,Non_Prime,Satisfied
9393,0,21,65,Prime,Satisfied
9394,0,37,17,Non_Prime,Dis Satisfied
9395,1,33,61,Prime,Satisfied
9396,1,19,32,Prime,Satisfied
9397,1,37,52,Prime,Satisfied
9398,0,43,39,Prime,Satisfied
9399,0,25,70,Prime,Satisfied
9400,1,40,80,Non_Prime,Satisfied
9401,0,43,13,Prime,Dis Satisfied
9402,1,68,10,Prime,Dis Satisfied
9403,1,50,39,Non_Prime,Dis Satisfied
9404,0,32,15,Non_Prime,Dis Satisfied
9405,1,46,38,Non_Prime,Dis Satisfied
9406,1,60,24,Non_Prime,Dis Satisfied
9407,1,69,8,Prime,Dis Satisfied
9408,0,66,14,Prime,Dis Satisfied
9409,0,27,90,Non_Prime,Satisfied
9410,1,59,10,Non_Prime,Dis Satisfied
9411,1,46,28,Prime,Dis Satisfied
9412,0,38,12,Non_Prime,Dis Satisfied
9413,0,44,37,Non_Prime,Satisfied
9414,1,45,21,Non_Prime,Dis Satisfied
9415,0,53,15,Prime,Dis Satisfied
9416,0,39,24,Non_Prime,Dis Satisfied
9417,0,63,7,Prime,Dis Satisfied
9418,1,64,13,Non_Prime,Dis Satisfied
9419,0,27,95,Prime,Satisfied
9420,0,23,52,Prime,Satisfied
9421,0,43,89,Non_Prime,Satisfied
9422,1,20,83,Prime,Satisfied
9423,0,27,44,Prime,Satisfied
9424,1,25,55,Prime,Satisfied
9425,1,62,23,Non_Prime,Dis Satisfied
9426,0,62,19,Prime,Dis Satisfied
9427,1,53,18,Prime,Dis Satisfied
9428,0,65,13,Prime,Dis Satisfied
9429,1,39,57,Prime,Satisfied
9430,1,44,53,Non_Prime,Satisfied
9431,1,27,90,Prime,Satisfied
9432,1,35,41,Prime,Satisfied
9433,0,19,45,Prime,Satisfied
9434,0,23,44,Non_Prime,Satisfied
9435,0,68,17,Non_Prime,Dis Satisfied
9436,1,22,40,Prime,Satisfied
9437,1,30,39,Non_Prime,Satisfied
9438,1,63,27,Non_Prime,Dis Satisfied
9439,1,36,25,Non_Prime,Dis Satisfied
9440,0,20,84,Prime,Satisfied
9441,0,70,19,Non_Prime,Dis Satisfied
9442,0,46,13,Prime,Dis Satisfied
9443,0,41,5,Non_Prime,Dis Satisfied
9444,0,36,35,Prime,Satisfied
9445,0,22,75,Prime,Satisfied
9446,1,39,32,Prime,Dis Satisfied
9447,0,58,19,Non_Prime,Dis Satisfied
9448,1,24,42,Prime,Satisfied
9449,0,50,37,Non_Prime,Dis Satisfied
9450,1,69,38,Non_Prime,Dis Satisfied
9451,0,33,29,Non_Prime,Dis Satisfied
9452,1,44,71,Prime,Satisfied
9453,0,19,76,Prime,Satisfied
9454,1,65,40,Non_Prime,Dis Satisfied
9455,1,44,77,Non_Prime,Satisfied
9456,0,40,11,Non_Prime,Dis Satisfied
9457,1,38,24,Non_Prime,Dis Satisfied
9458,1,43,40,Non_Prime,Dis Satisfied
9459,0,52,19,Prime,Dis Satisfied
9460,0,44,43,Non_Prime,Satisfied
9461,1,21,100,Prime,Satisfied
9462,1,42,38,Non_Prime,Dis Satisfied
9463,1,30,45,Prime,Satisfied
9464,0,51,16,Prime,Dis Satisfied
9465,1,63,35,Non_Prime,Dis Satisfied
