Unique_id,AD_ID,Date,Time,Client Product Code,Product ID,Network ID,Length,Orders
SPYMYA2MC038416510.0833333333333333,SPYMYA2MC038,1/12/2014,2:00 AM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2MC038416510.416666666666667,SPYMYA2MC038,1/12/2014,10:00 AM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2ME014H416510.666666666666667,SPYMYA2ME014H,1/12/2014,4:00 PM,MSDR02,SPYMYA,FAM,120,5
SPYMYA2MC027416510.541666666666667,SPYMYA2MC027,1/12/2014,1:00 PM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA2MC027416510.708333333333333,SPYMYA2MC027,1/12/2014,5:00 PM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA60C006416510.291666666666667,SPYMYA60C006,1/12/2014,7:00 AM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA60C006416510,SPYMYA60C006,1/12/2014,12:00 AM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA60C006416510.75,SPYMYA60C006,1/12/2014,6:00 PM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA2MC032416510.416666666666667,SPYMYA2MC032,1/12/2014,10:00 AM,MSDR02,SPYMYA,CNTRC,120,1
SPYMYA2MC041416510.541666666666667,SPYMYA2MC041,1/12/2014,1:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA60C002H416510.583333333333333,SPYMYA60C002H,1/12/2014,2:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416510.791666666666667,SPYMYA60C002H,1/12/2014,7:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60B019416510.666666666666667,SPYMYA60B019,1/12/2014,4:00 PM,MSDR02,SPYMYA,DIYLOC,60,1
SPYMYA2MC037416510,SPYMYA2MC037,1/12/2014,12:00 AM,MSDR02,SPYMYA,NAN,120,1
SPYMYA2CBSH416510.833333333333333,SPYMYA2CBSH,1/12/2014,8:00 PM,MSDR02,SPYMYA,CBS,120,3
SPYMYA2CBSH416510.875,SPYMYA2CBSH,1/12/2014,9:00 PM,MSDR02,SPYMYA,CBS,120,7
SPYMYA2ME003SPYMYA2ME003H416510.625,SPYMYA2ME003SPYMYA2ME003H,1/12/2014,3:00 PM,MSDR02,SPYMYA,NICK,120,1
SPYMYA60B014416510.0416666666666667,SPYMYA60B014,1/12/2014,1:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60B014416510.458333333333333,SPYMYA60B014,1/12/2014,11:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60B014416510.625,SPYMYA60B014,1/12/2014,3:00 PM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA2MC023416510.0416666666666667,SPYMYA2MC023,1/12/2014,1:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416510.625,SPYMYA2MC023,1/12/2014,3:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416510.666666666666667,SPYMYA2MC023,1/12/2014,4:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA60D001H416510.416666666666667,SPYMYA60D001H,1/12/2014,10:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416510.458333333333333,SPYMYA60D001H,1/12/2014,11:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416510.583333333333333,SPYMYA60D001H,1/12/2014,2:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA2MC019416510.458333333333333,SPYMYA2MC019,1/12/2014,11:00 AM,MSDR02,SPYMYA,CMDY,120,1
SPYMYA60C012H416510,SPYMYA60C012H,1/12/2014,12:00 AM,MSDR02,SPYMYA,FAM,60,1
SPYMYA60A002416510.416666666666667,SPYMYA60A002,1/12/2014,10:00 AM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416510.458333333333333,SPYMYA60A002,1/12/2014,11:00 AM,MSDR02,SPYMYA,WGNA,60,7
SPYMYA60A002416510,SPYMYA60A002,1/12/2014,12:00 AM,MSDR02,SPYMYA,WGNA,60,2
SPYMYA60A002416510.541666666666667,SPYMYA60A002,1/12/2014,1:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC005416510.708333333333333,SPYMYA2MC005,1/12/2014,5:00 PM,MSDR02,SPYMYA,WLNY,120,2
SPYMYA2ME010416510.416666666666667,SPYMYA2ME010,1/12/2014,10:00 AM,MSDR02,SPYMYA,TNNK,120,2
SPYMYA2ME010416510.458333333333333,SPYMYA2ME010,1/12/2014,11:00 AM,MSDR02,SPYMYA,TNNK,120,3
SPYMYA2MC006416510.666666666666667,SPYMYA2MC006,1/12/2014,4:00 PM,MSDR02,SPYMYA,TVGN,120,1
SPYMYA2MC014416510,SPYMYA2MC014,1/12/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,2
SPYMYA2MC014416510.583333333333333,SPYMYA2MC014,1/12/2014,2:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416510.625,SPYMYA2MC014,1/12/2014,3:00 PM,MSDR02,SPYMYA,GSN,120,2
SPYMYA2MC014416510.833333333333333,SPYMYA2MC014,1/12/2014,8:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MG001416510.416666666666667,SPYMYA2MG001,1/12/2014,10:00 AM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC004416510.583333333333333,SPYMYA2MC004,1/12/2014,2:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60B008416510.416666666666667,SPYMYA60B008,1/12/2014,10:00 AM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60B008416510,SPYMYA60B008,1/12/2014,12:00 AM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60B008416510.666666666666667,SPYMYA60B008,1/12/2014,4:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60B008416510.75,SPYMYA60B008,1/12/2014,6:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60B008416510.791666666666667,SPYMYA60B008,1/12/2014,7:00 PM,MSDR02,SPYMYA,TVGNLOC,60,2
SPYMYA60C003SPYMYA60C003H416510,SPYMYA60C003SPYMYA60C003H,1/12/2014,12:00 AM,MSDR02,SPYMYA,NICK,60,2
SPYMYA60C003SPYMYA60C003H416510.708333333333333,SPYMYA60C003SPYMYA60C003H,1/12/2014,5:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA60C003SPYMYA60C003H416510.791666666666667,SPYMYA60C003SPYMYA60C003H,1/12/2014,7:00 PM,MSDR02,SPYMYA,NICK,60,5
SPYMYA2MC035416510.833333333333333,SPYMYA2MC035,1/12/2014,8:00 PM,MSDR02,SPYMYA,USA,120,1
SPYMYA2MC040416510.375,SPYMYA2MC040,1/12/2014,9:00 AM,MSDR02,SPYMYA,MSNBC,120,1
SPYMYA2MC040416510.625,SPYMYA2MC040,1/12/2014,3:00 PM,MSDR02,SPYMYA,MSNBC,120,1
SPYMYA2MC072416510.0416666666666667,SPYMYA2MC072,1/12/2014,1:00 AM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA2MC049416510.208333333333333,SPYMYA2MC049,1/12/2014,5:00 AM,MSDR02,SPYMYA,HGTV,120,1
MYSPYR60A004416520.916666666666667,MYSPYR60A004,1/13/2014,10:00 PM,MSDR02R,MYSPYR,NHLN,60,1
SPYMYA2MC038416520.666666666666667,SPYMYA2MC038,1/13/2014,4:00 PM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2MC029416520.625,SPYMYA2MC029,1/13/2014,3:00 PM,MSDR02,SPYMYA,WSBK,120,1
SPYMYA2MC029416520.666666666666667,SPYMYA2MC029,1/13/2014,4:00 PM,MSDR02,SPYMYA,WSBK,120,1
SPYMYA2ME014H416520.458333333333333,SPYMYA2ME014H,1/13/2014,11:00 AM,MSDR02,SPYMYA,FAM,120,1
SPYMYA2ME014H416520.541666666666667,SPYMYA2ME014H,1/13/2014,1:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA60A030416520.708333333333333,SPYMYA60A030,1/13/2014,5:00 PM,MSDR02,SPYMYA,TRAV,60,1
SPYMYA60C006416520.458333333333333,SPYMYA60C006,1/13/2014,11:00 AM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA60C006416520,SPYMYA60C006,1/13/2014,12:00 AM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA2MC071416520.0416666666666667,SPYMYA2MC071,1/13/2014,1:00 AM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA2MC071416520.791666666666667,SPYMYA2MC071,1/13/2014,7:00 PM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA60B009416520,SPYMYA60B009,1/13/2014,12:00 AM,MSDR02,SPYMYA,DAMLOC,60,1
SPYMYA2MC011416520.416666666666667,SPYMYA2MC011,1/13/2014,10:00 AM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60B001416520.291666666666667,SPYMYA60B001,1/13/2014,7:00 AM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC016416520,SPYMYA2MC016,1/13/2014,12:00 AM,MSDR02,SPYMYA,DIY,120,1
SPYMYA60A009416520.458333333333333,SPYMYA60A009,1/13/2014,11:00 AM,MSDR02,SPYMYA,HIST,60,1
SPYMYA60A009416520.916666666666667,SPYMYA60A009,1/13/2014,10:00 PM,MSDR02,SPYMYA,HIST,60,1
SPYMYA60C009416520,SPYMYA60C009,1/13/2014,12:00 AM,MSDR02,SPYMYA,DISHKIDS,60,1
SPYMYA2MC074416520.458333333333333,SPYMYA2MC074,1/13/2014,11:00 AM,MSDR02,SPYMYA,MET,120,1
SPYMYA2MC076416520.458333333333333,SPYMYA2MC076,1/13/2014,11:00 AM,MSDR02,SPYMYA,TVL,120,1
SPYMYA2MC041416520.458333333333333,SPYMYA2MC041,1/13/2014,11:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2MC041416520.666666666666667,SPYMYA2MC041,1/13/2014,4:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2CBSH416520,SPYMYA2CBSH,1/13/2014,12:00 AM,MSDR02,SPYMYA,CBS,120,1
SPYMYA2CBSH416520.583333333333333,SPYMYA2CBSH,1/13/2014,2:00 PM,MSDR02,SPYMYA,CBS,120,1
SPYMYA2CBSH416520.75,SPYMYA2CBSH,1/13/2014,6:00 PM,MSDR02,SPYMYA,CBS,120,1
SPYMYA60B014416520,SPYMYA60B014,1/13/2014,12:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60B014416520.416666666666667,SPYMYA60B014,1/13/2014,10:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60B014416520.541666666666667,SPYMYA60B014,1/13/2014,1:00 PM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA2MC023416520.416666666666667,SPYMYA2MC023,1/13/2014,10:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416520.458333333333333,SPYMYA2MC023,1/13/2014,11:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416520,SPYMYA2MC023,1/13/2014,12:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416520.541666666666667,SPYMYA2MC023,1/13/2014,1:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416520.583333333333333,SPYMYA2MC023,1/13/2014,2:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA60C012H416520.375,SPYMYA60C012H,1/13/2014,9:00 AM,MSDR02,SPYMYA,FAM,60,1
SPYMYA60C012H416520.458333333333333,SPYMYA60C012H,1/13/2014,11:00 AM,MSDR02,SPYMYA,FAM,60,1
SPYMYA60C012H416520.666666666666667,SPYMYA60C012H,1/13/2014,4:00 PM,MSDR02,SPYMYA,FAM,60,1
SPYMYA60A002416520.458333333333333,SPYMYA60A002,1/13/2014,11:00 AM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416520.666666666666667,SPYMYA60A002,1/13/2014,4:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416520.708333333333333,SPYMYA60A002,1/13/2014,5:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC050416520.708333333333333,SPYMYA2MC050,1/13/2014,5:00 PM,MSDR02,SPYMYA,AEN,120,1
SPYMYA2MC050416520.75,SPYMYA2MC050,1/13/2014,6:00 PM,MSDR02,SPYMYA,AEN,120,1
SPYMYA2MC005416520.458333333333333,SPYMYA2MC005,1/13/2014,11:00 AM,MSDR02,SPYMYA,WLNY,120,1
SPYMYA60C008416520.375,SPYMYA60C008,1/13/2014,9:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC089416520.25,SPYMYA2MC089,1/13/2014,6:00 AM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC089416520.375,SPYMYA2MC089,1/13/2014,9:00 AM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC089416520.916666666666667,SPYMYA2MC089,1/13/2014,10:00 PM,MSDR02,SPYMYA,ION,120,1
SPYMYA2ME010416520.458333333333333,SPYMYA2ME010,1/13/2014,11:00 AM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MC006416520.625,SPYMYA2MC006,1/13/2014,3:00 PM,MSDR02,SPYMYA,TVGN,120,1
SPYMYA2MC006416520.666666666666667,SPYMYA2MC006,1/13/2014,4:00 PM,MSDR02,SPYMYA,TVGN,120,1
SPYMYA2MC024416520.541666666666667,SPYMYA2MC024,1/13/2014,1:00 PM,MSDR02,SPYMYA,LMN,120,1
SPYMYA2MA001416520.458333333333333,SPYMYA2MA001,1/13/2014,11:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC014416520.458333333333333,SPYMYA2MC014,1/13/2014,11:00 AM,MSDR02,SPYMYA,GSN,120,4
SPYMYA2MC014416520.541666666666667,SPYMYA2MC014,1/13/2014,1:00 PM,MSDR02,SPYMYA,GSN,120,2
SPYMYA60D003SPYMYA60D003H416520,SPYMYA60D003SPYMYA60D003H,1/13/2014,12:00 AM,MSDR02,SPYMYA,NICKLOC,60,1
SPYMYA2MG001416520.458333333333333,SPYMYA2MG001,1/13/2014,11:00 AM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC088416520.583333333333333,SPYMYA2MC088,1/13/2014,2:00 PM,MSDR02,SPYMYA,NECN,120,1
SPYMYA2MC004416520.625,SPYMYA2MC004,1/13/2014,3:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416520.666666666666667,SPYMYA2MC004,1/13/2014,4:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416520.708333333333333,SPYMYA2MC004,1/13/2014,5:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60B008416520.458333333333333,SPYMYA60B008,1/13/2014,11:00 AM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60B008416520,SPYMYA60B008,1/13/2014,12:00 AM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60B008416520.583333333333333,SPYMYA60B008,1/13/2014,2:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA2MC035416520.75,SPYMYA2MC035,1/13/2014,6:00 PM,MSDR02,SPYMYA,USA,120,1
SPYMYA2MC040416520.416666666666667,SPYMYA2MC040,1/13/2014,10:00 AM,MSDR02,SPYMYA,MSNBC,120,1
SPYMYA2MC049416520.375,SPYMYA2MC049,1/13/2014,9:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC049416520.541666666666667,SPYMYA2MC049,1/13/2014,1:00 PM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC049416520.625,SPYMYA2MC049,1/13/2014,3:00 PM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC049416520.666666666666667,SPYMYA2MC049,1/13/2014,4:00 PM,MSDR02,SPYMYA,HGTV,120,1
MYSPYR60A004416530.833333333333333,MYSPYR60A004,1/14/2014,8:00 PM,MSDR02R,MYSPYR,NHLN,60,1
SPYMYA2MC038416530.541666666666667,SPYMYA2MC038,1/14/2014,1:00 PM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2ME014H416530.666666666666667,SPYMYA2ME014H,1/14/2014,4:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA2MC027416530.375,SPYMYA2MC027,1/14/2014,9:00 AM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA2MC027416530.458333333333333,SPYMYA2MC027,1/14/2014,11:00 AM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA2MC027416530.541666666666667,SPYMYA2MC027,1/14/2014,1:00 PM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA2MC027416530.791666666666667,SPYMYA2MC027,1/14/2014,7:00 PM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA60C006416530.416666666666667,SPYMYA60C006,1/14/2014,10:00 AM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA60C006416530.625,SPYMYA60C006,1/14/2014,3:00 PM,MSDR02,SPYMYA,NKTNS,60,1
MYSPYR60A007416530.583333333333333,MYSPYR60A007,1/14/2014,2:00 PM,MSDR02R,MYSPYR,NBCSN,60,2
MYSPYR60A007416530.708333333333333,MYSPYR60A007,1/14/2014,5:00 PM,MSDR02R,MYSPYR,NBCSN,60,1
SPYMYA2MC011416530,SPYMYA2MC011,1/14/2014,12:00 AM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60B001416530.791666666666667,SPYMYA60B001,1/14/2014,7:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC016416530.416666666666667,SPYMYA2MC016,1/14/2014,10:00 AM,MSDR02,SPYMYA,DIY,120,1
SPYMYA60A009416530.375,SPYMYA60A009,1/14/2014,9:00 AM,MSDR02,SPYMYA,HIST,60,1
SPYMYA2MC022416530.416666666666667,SPYMYA2MC022,1/14/2014,10:00 AM,MSDR02,SPYMYA,GAC,120,1
SPYMYA60B004416530.666666666666667,SPYMYA60B004,1/14/2014,4:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC031416530.708333333333333,SPYMYA2MC031,1/14/2014,5:00 PM,MSDR02,SPYMYA,BIO,120,1
SPYMYA2MC032416530.375,SPYMYA2MC032,1/14/2014,9:00 AM,MSDR02,SPYMYA,CNTRC,120,1
SPYMYA2MC074416530.75,SPYMYA2MC074,1/14/2014,6:00 PM,MSDR02,SPYMYA,MET,120,1
SPYMYA2MC041416530.458333333333333,SPYMYA2MC041,1/14/2014,11:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2ME002H416530.375,SPYMYA2ME002H,1/14/2014,9:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2ME002H416530,SPYMYA2ME002H,1/14/2014,12:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2ME002H416530.875,SPYMYA2ME002H,1/14/2014,9:00 PM,MSDR02,SPYMYA,DXD,120,3
SPYMYA60C002H416530.708333333333333,SPYMYA60C002H,1/14/2014,5:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416530.75,SPYMYA60C002H,1/14/2014,6:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA2ME009416530.208333333333333,SPYMYA2ME009,1/14/2014,5:00 AM,MSDR02,SPYMYA,NKTNS,120,1
SPYMYA60A008416530.583333333333333,SPYMYA60A008,1/14/2014,2:00 PM,MSDR02,SPYMYA,NAN,60,1
SPYMYA2MC037416530.416666666666667,SPYMYA2MC037,1/14/2014,10:00 AM,MSDR02,SPYMYA,NAN,120,1
SPYMYA2MC037416530.75,SPYMYA2MC037,1/14/2014,6:00 PM,MSDR02,SPYMYA,NAN,120,1
SPYMYA2ME003SPYMYA2ME003H416530.75,SPYMYA2ME003SPYMYA2ME003H,1/14/2014,6:00 PM,MSDR02,SPYMYA,NICK,120,1
SPYMYA60A027416530.458333333333333,SPYMYA60A027,1/14/2014,11:00 AM,MSDR02,SPYMYA,AEN,60,1
SPYMYA2MC009416530.583333333333333,SPYMYA2MC009,1/14/2014,2:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC009416530.75,SPYMYA2MC009,1/14/2014,6:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC023416530,SPYMYA2MC023,1/14/2014,12:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416530.416666666666667,SPYMYA2MC023,1/14/2014,10:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416530.791666666666667,SPYMYA2MC023,1/14/2014,7:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA60C012H416530.833333333333333,SPYMYA60C012H,1/14/2014,8:00 PM,MSDR02,SPYMYA,FAM,60,1
SPYMYA60A002416530.416666666666667,SPYMYA60A002,1/14/2014,10:00 AM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416530.583333333333333,SPYMYA60A002,1/14/2014,2:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416530.666666666666667,SPYMYA60A002,1/14/2014,4:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC045416530.541666666666667,SPYMYA2MC045,1/14/2014,1:00 PM,MSDR02,SPYMYA,CNN,120,1
SPYMYA2MC089416530.291666666666667,SPYMYA2MC089,1/14/2014,7:00 AM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC024416530.541666666666667,SPYMYA2MC024,1/14/2014,1:00 PM,MSDR02,SPYMYA,LMN,120,1
SPYMYA2MA001416530.916666666666667,SPYMYA2MA001,1/14/2014,10:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC014416530.458333333333333,SPYMYA2MC014,1/14/2014,11:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MG001416530,SPYMYA2MG001,1/14/2014,12:00 AM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MG001416530.583333333333333,SPYMYA2MG001,1/14/2014,2:00 PM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC004416530.583333333333333,SPYMYA2MC004,1/14/2014,2:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC018416530.0416666666666667,SPYMYA2MC018,1/14/2014,1:00 AM,MSDR02,SPYMYA,ANTV,120,1
SPYMYA2MC018416530.0833333333333333,SPYMYA2MC018,1/14/2014,2:00 AM,MSDR02,SPYMYA,ANTV,120,1
SPYMYA60C003SPYMYA60C003H416530.541666666666667,SPYMYA60C003SPYMYA60C003H,1/14/2014,1:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA60C003SPYMYA60C003H416530.708333333333333,SPYMYA60C003SPYMYA60C003H,1/14/2014,5:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC035416530.375,SPYMYA2MC035,1/14/2014,9:00 AM,MSDR02,SPYMYA,USA,120,1
SPYMYA2MC040416530.458333333333333,SPYMYA2MC040,1/14/2014,11:00 AM,MSDR02,SPYMYA,MSNBC,120,1
SPYMYA2MC049416530.791666666666667,SPYMYA2MC049,1/14/2014,7:00 PM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC015416530.75,SPYMYA2MC015,1/14/2014,6:00 PM,MSDR02,SPYMYA,HMC,120,1
SPYMYA2MC038416540.458333333333333,SPYMYA2MC038,1/15/2014,11:00 AM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2MC038416540.625,SPYMYA2MC038,1/15/2014,3:00 PM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2MC029416540.666666666666667,SPYMYA2MC029,1/15/2014,4:00 PM,MSDR02,SPYMYA,WSBK,120,1
SPYMYA2MC027416540.833333333333333,SPYMYA2MC027,1/15/2014,8:00 PM,MSDR02,SPYMYA,SPMN,120,1
MYSPYR60A002416540.375,MYSPYR60A002,1/15/2014,9:00 AM,MSDR02R,MYSPYR,ESQ,60,1
SPYMYA2MC071416540.125,SPYMYA2MC071,1/15/2014,3:00 AM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA2MC011416540.625,SPYMYA2MC011,1/15/2014,3:00 PM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60B001416540.541666666666667,SPYMYA60B001,1/15/2014,1:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC039416540.583333333333333,SPYMYA2MC039,1/15/2014,2:00 PM,MSDR02,SPYMYA,WE,120,1
SPYMYA2MC022416540.833333333333333,SPYMYA2MC022,1/15/2014,8:00 PM,MSDR02,SPYMYA,GAC,120,1
SPYMYA2ME015416540.541666666666667,SPYMYA2ME015,1/15/2014,1:00 PM,MSDR02,SPYMYA,QUBO,120,1
SPYMYA60A017416540.583333333333333,SPYMYA60A017,1/15/2014,2:00 PM,MSDR02,SPYMYA,ESPN,60,1
SPYMYA2MC074416540.583333333333333,SPYMYA2MC074,1/15/2014,2:00 PM,MSDR02,SPYMYA,MET,120,1
SPYMYA2MC076416540.458333333333333,SPYMYA2MC076,1/15/2014,11:00 AM,MSDR02,SPYMYA,TVL,120,1
SPYMYA2MC041416540.458333333333333,SPYMYA2MC041,1/15/2014,11:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA60C002H416540.666666666666667,SPYMYA60C002H,1/15/2014,4:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416540.708333333333333,SPYMYA60C002H,1/15/2014,5:00 PM,MSDR02,SPYMYA,DXD,60,2
SPYMYA2CBSH416540.625,SPYMYA2CBSH,1/15/2014,3:00 PM,MSDR02,SPYMYA,CBS,120,1
SPYMYA2MC063416540.583333333333333,SPYMYA2MC063,1/15/2014,2:00 PM,MSDR02,SPYMYA,ASPR,120,1
SPYMYA60C001H416540,SPYMYA60C001H,1/15/2014,12:00 AM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60A010416540.666666666666667,SPYMYA60A010,1/15/2014,4:00 PM,MSDR02,SPYMYA,DIY,60,1
SPYMYA60A001416540.875,SPYMYA60A001,1/15/2014,9:00 PM,MSDR02,SPYMYA,FOXNC,60,1
SPYMYA2MC023416540.333333333333333,SPYMYA2MC023,1/15/2014,8:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416540.416666666666667,SPYMYA2MC023,1/15/2014,10:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416540.666666666666667,SPYMYA2MC023,1/15/2014,4:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA60D001H416540.916666666666667,SPYMYA60D001H,1/15/2014,10:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA2MC009416540.458333333333333,SPYMYA2MC009,1/15/2014,11:00 AM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC009416540.583333333333333,SPYMYA2MC009,1/15/2014,2:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC005416540.666666666666667,SPYMYA2MC005,1/15/2014,4:00 PM,MSDR02,SPYMYA,WLNY,120,1
SPYMYA60C015H416540.583333333333333,SPYMYA60C015H,1/15/2014,2:00 PM,MSDR02,SPYMYA,FOOD,60,1
SPYMYA60C008416540.375,SPYMYA60C008,1/15/2014,9:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC089416540.625,SPYMYA2MC089,1/15/2014,3:00 PM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC089416540.708333333333333,SPYMYA2MC089,1/15/2014,5:00 PM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC082416540.541666666666667,SPYMYA2MC082,1/15/2014,1:00 PM,MSDR02,SPYMYA,VH1,120,1
SPYMYA2MC024416540.583333333333333,SPYMYA2MC024,1/15/2014,2:00 PM,MSDR02,SPYMYA,LMN,120,1
