Unique_id,AD_ID,Air Date,Air Time,Time Zone,Client Product Code,Product ID,Length,Network ID,Network Name,Network Type,Network DMA,Network Feed,HH Impressions,HH Ratings,Spot Cost,Spot Cost Discounted
SPYMYA2MC061416610.184027777777778,SPYMYA2MC061,1/22/2014,4:25 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA60B001416610.197916666666667,SPYMYA60B001,1/22/2014,4:45 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,154,0.13,15,14.25
SPYMYA2MC071416610.215277777777778,SPYMYA2MC071,1/22/2014,5:10 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,61,0.05,0,0
SPYMYA2MC004416610.21875,SPYMYA2MC004,1/22/2014,5:15 AM,EST,MSDR02,SPYMYA,120,HALL,Hallmark Channel,Cable,National,D,219,0.19,550,522.5
SPYMYA60C002H416610.227083333333333,SPYMYA60C002H,1/22/2014,5:27 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,130,0.11,15,14.25
SPYMYA60B003416610.227777777777778,SPYMYA60B003,1/22/2014,5:28 AM,EST,MSDR02,SPYMYA,60,DISCLOC,Discovery Network Local,Cable,National,D,,,20,19
SPYMYA2MC061416610.229166666666667,SPYMYA2MC061,1/22/2014,5:30 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA60B010416610.236111111111111,SPYMYA60B010,1/22/2014,5:40 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1126,0.97,10,9.5
SPYMYA60C008416610.25,SPYMYA60C008,1/22/2014,6:00 AM,EST,MSDR02,SPYMYA,60,TBKIDS,The Band Kids,Cable,Regional,,,,1050,997.5
SPYMYA2MC071416610.266666666666667,SPYMYA2MC071,1/22/2014,6:24 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,30,0.03,0,0
SPYMYA2ME002H416610.271527777777778,SPYMYA2ME002H,1/22/2014,6:31 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,123,0.11,100,95
SPYMYA2MC077416610.277083333333333,SPYMYA2MC077,1/22/2014,6:39 AM,EST,MSDR02,SPYMYA,120,UHD,Universal HD,Cable,National,,,,0,0
SPYMYA60B010416610.277777777777778,SPYMYA60B010,1/22/2014,6:40 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,989,0.85,10,9.5
SPYMYA60C004H416610.299305555555556,SPYMYA60C004H,1/22/2014,7:11 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,34,0.03,75,71.25
SPYMYA60C002H416610.313888888888889,SPYMYA60C002H,1/22/2014,7:32 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,257,0.22,75,71.25
SPYMYA60B004416610.322222222222222,SPYMYA60B004,1/22/2014,7:44 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,194,0.17,75,71.25
MYSPYR60A005416610.322916666666667,MYSPYR60A005,1/22/2014,7:45 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60C006416610.342361111111111,SPYMYA60C006,1/22/2014,8:13 AM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,104,0.09,50,47.5
SPYMYA60C004H416610.347222222222222,SPYMYA60C004H,1/22/2014,8:20 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,94,0.08,75,71.25
SPYMYA60B001416610.365277777777778,SPYMYA60B001,1/22/2014,8:46 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,162,0.14,10,9.5
SPYMYA2MC072416610.392361111111111,SPYMYA2MC072,1/22/2014,9:25 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,78,0.07,0,0
SPYMYA60C004H416610.409722222222222,SPYMYA60C004H,1/22/2014,9:50 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,79,0.07,75,71.25
SPYMYA2ME002H416610.459027777777778,SPYMYA2ME002H,1/22/2014,11:01 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,242,0.21,150,142.5
SPYMYA60C006416610.477777777777778,SPYMYA60C006,1/22/2014,11:28 AM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,139,0.12,75,71.25
SPYMYA60C002H416610.510416666666667,SPYMYA60C002H,1/22/2014,12:15 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,180,0.16,125,118.75
SPYMYA60D001H416610.535416666666667,SPYMYA60D001H,1/22/2014,12:51 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,36,0.03,20,19
SPYMYA2MC061416610.560416666666667,SPYMYA2MC061,1/22/2014,1:27 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C006416610.561111111111111,SPYMYA60C006,1/22/2014,1:28 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,84,0.07,75,71.25
SPYMYA2ME002H416610.563888888888889,SPYMYA2ME002H,1/22/2014,1:32 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,96,0.08,150,142.5
SPYMYA60C006416610.592361111111111,SPYMYA60C006,1/22/2014,2:13 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,67,0.06,75,71.25
MYSPYR60A004416610.605555555555556,MYSPYR60A004,1/22/2014,2:32 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA60C004H416610.618055555555556,SPYMYA60C004H,1/22/2014,2:50 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,70,0.06,100,95
SPYMYA60C006416610.623611111111111,SPYMYA60C006,1/22/2014,2:58 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,52,0.05,75,71.25
SPYMYA2ME010416610.632638888888889,SPYMYA2ME010,1/22/2014,3:11 PM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,149,0.13,600,570
SPYMYA2MC071416610.65,SPYMYA2MC071,1/22/2014,3:36 PM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,32,0.03,0,0
SPYMYA60A019416610.663194444444444,SPYMYA60A019,1/22/2014,3:55 PM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,72,0.06,,0
SPYMYA60C011416610.664583333333333,SPYMYA60C011,1/22/2014,3:57 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA2MC077416610.718055555555556,SPYMYA2MC077,1/22/2014,5:14 PM,EST,MSDR02,SPYMYA,120,UHD,Universal HD,Cable,National,,,,100,95
SPYMYA60B004416610.736111111111111,SPYMYA60B004,1/22/2014,5:40 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,106,0.09,200,190
SPYMYA2MC092416610.754861111111111,SPYMYA2MC092,1/22/2014,6:07 PM,EST,MSDR02,SPYMYA,120,NBCSN,NBC Sports,Cable,National,L,41,0.04,150,142.5
SPYMYA2MC003416610.758333333333333,SPYMYA2MC003,1/22/2014,6:12 PM,EST,MSDR02,SPYMYA,120,FBN,Fox Business Channel,Cable,National,L,27,0.02,550,522.5
SPYMYA60C011416610.76875,SPYMYA60C011,1/22/2014,6:27 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
MYSPYR60A004416610.78125,MYSPYR60A004,1/22/2014,6:45 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA2MC027416610.796527777777778,SPYMYA2MC027,1/22/2014,7:07 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA60B008416610.803472222222222,SPYMYA60B008,1/22/2014,7:17 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,353,0.3,150,142.5
SPYMYA60B026416610.813888888888889,SPYMYA60B026,1/22/2014,7:32 PM,EST,MSDR02,SPYMYA,60,THISLOC,This TV Local,Cable,National,,,,160,152
SPYMYA60B010416610.817361111111111,SPYMYA60B010,1/22/2014,7:37 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1916,1.65,75,71.25
SPYMYA60D001H416610.844444444444444,SPYMYA60D001H,1/22/2014,8:16 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,56,0.05,40,38
MYSPYR60A004416610.849305555555556,MYSPYR60A004,1/22/2014,8:23 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60B001416610.850694444444445,SPYMYA60B001,1/22/2014,8:25 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,404,0.35,30,28.5
SPYMYA60B010416610.865277777777778,SPYMYA60B010,1/22/2014,8:46 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1112,0.96,75,71.25
SPYMYA60C011416610.872916666666667,SPYMYA60C011,1/22/2014,8:57 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA2MC088416610.872916666666667,SPYMYA2MC088,1/22/2014,8:57 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60B001416610.884722222222222,SPYMYA60B001,1/22/2014,9:14 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,315,0.27,30,28.5
SPYMYA60C002H416610.89375,SPYMYA60C002H,1/22/2014,9:27 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,296,0.26,150,142.5
MYSPYR60A004416610.910416666666667,MYSPYR60A004,1/22/2014,9:51 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60A010416610.9125,SPYMYA60A010,1/22/2014,9:54 PM,EST,MSDR02,SPYMYA,60,DIY,DIY,Cable,National,L,142,0.12,150,142.5
SPYMYA60B014416610.927083333333333,SPYMYA60B014,1/22/2014,10:15 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,175,0.15,40,38
SPYMYA2MC003416610.930555555555555,SPYMYA2MC003,1/22/2014,10:20 PM,EST,MSDR02,SPYMYA,120,FBN,Fox Business Channel,Cable,National,L,26,0.02,300,285
SPYMYA60B010416610.930555555555555,SPYMYA60B010,1/22/2014,10:20 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,673,0.58,75,71.25
SPYMYA60C011416610.935416666666667,SPYMYA60C011,1/22/2014,10:27 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA2ME002H416610.939583333333333,SPYMYA2ME002H,1/22/2014,10:33 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,225,0.19,200,190
SPYMYA2MC088416610.94375,SPYMYA2MC088,1/22/2014,10:39 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2MD001416610.947916666666667,SPYMYA2MD001,1/22/2014,10:45 PM,EST,MSDR02,SPYMYA,120,FXNCLOC,FOX News Channel Local,Broadcast Station,National,L,1226,1.06,150,142.5
SPYMYA2ME002H416610.967361111111111,SPYMYA2ME002H,1/22/2014,11:13 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,239,0.21,200,190
SPYMYA60B001416610.975,SPYMYA60B001,1/22/2014,11:24 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,378,0.33,20,19
SPYMYA60C002H416610.981944444444444,SPYMYA60C002H,1/22/2014,11:34 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,254,0.22,150,142.5
SPYMYA60C006416610.985416666666667,SPYMYA60C006,1/22/2014,11:39 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,115,0.1,75,71.25
SPYMYA60B001416610.9875,SPYMYA60B001,1/22/2014,11:42 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,378,0.33,20,19
SPYMYA60B010416610.988194444444444,SPYMYA60B010,1/22/2014,11:43 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,490,0.42,75,71.25
SPYMYA2MC061416610.988888888888889,SPYMYA2MC061,1/22/2014,11:44 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC09341662,SPYMYA2MC093,1/23/2014,,EST,MSDR02,SPYMYA,120,INDRI1,INDRI1,,,,,,0,0
SPYMYA60B024416620,SPYMYA60B024,1/23/2014,12:00 AM,EST,MSDR02,SPYMYA,60,VELLOC,Velocity Local,Cable,National,L,71,0.06,365,346.75
SPYMYA60B010416620.01875,SPYMYA60B010,1/23/2014,12:27 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,548,0.47,10,9.5
SPYMYA2ME002H416620.0270833333333333,SPYMYA2ME002H,1/23/2014,12:39 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,210,0.18,40,38
SPYMYA60A010416620.0375,SPYMYA60A010,1/23/2014,12:54 AM,EST,MSDR02,SPYMYA,60,DIY,DIY,Cable,National,L,96,0.08,0,0
MYSPYR60A002416620.0381944444444444,MYSPYR60A002,1/23/2014,12:55 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,24,0.02,55,52.25
MYSPYR60A007416620.0444444444444444,MYSPYR60A007,1/23/2014,1:04 AM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,54,0.05,30,28.5
SPYMYA60C002H416620.0513888888888889,SPYMYA60C002H,1/23/2014,1:14 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,208,0.18,20,19
MYSPYR60A002416620.0541666666666667,MYSPYR60A002,1/23/2014,1:18 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,34,0.03,55,52.25
SPYMYA60B010416620.0701388888888889,SPYMYA60B010,1/23/2014,1:41 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,685,0.59,10,9.5
SPYMYA2MC072416620.0715277777777778,SPYMYA2MC072,1/23/2014,1:43 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,17,0.01,50,47.5
SPYMYA2MC061416620.0798611111111111,SPYMYA2MC061,1/23/2014,1:55 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2MC071416620.0805555555555556,SPYMYA2MC071,1/23/2014,1:56 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,17,0.02,135,128.25
SPYMYA60C002H416620.08125,SPYMYA60C002H,1/23/2014,1:57 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,207,0.18,20,19
MYSPYR60A003416620.0888888888888889,MYSPYR60A003,1/23/2014,2:08 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,1,0,50,47.5
MYSPYR60A004416620.102777777777778,MYSPYR60A004,1/23/2014,2:28 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA2MC021416620.113888888888889,SPYMYA2MC021,1/23/2014,2:44 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,56,0.05,200,190
SPYMYA2MC061416620.11875,SPYMYA2MC061,1/23/2014,2:51 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
MYSPYR60A004416620.120833333333333,MYSPYR60A004,1/23/2014,2:54 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA60C002H416620.122916666666667,SPYMYA60C002H,1/23/2014,2:57 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,172,0.15,15,14.25
SPYMYA60A011416620.123611111111111,SPYMYA60A011,1/23/2014,2:58 AM,EST,MSDR02,SPYMYA,60,CNBC,CNBC,Cable,National,L,22,0.02,,0
SPYMYA60B001416620.132638888888889,SPYMYA60B001,1/23/2014,3:11 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,169,0.15,15,14.25
SPYMYA2MC071416620.1375,SPYMYA2MC071,1/23/2014,3:18 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,11,0.01,75,71.25
SPYMYA60C002H416620.140277777777778,SPYMYA60C002H,1/23/2014,3:22 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,152,0.13,15,14.25
SPYMYA2ME002H416620.15,SPYMYA2ME002H,1/23/2014,3:36 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,182,0.16,30,28.5
SPYMYA60B010416620.153472222222222,SPYMYA60B010,1/23/2014,3:41 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,673,0.58,10,9.5
SPYMYA60B001416620.154861111111111,SPYMYA60B001,1/23/2014,3:43 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,169,0.15,15,14.25
SPYMYA2MC021416620.179861111111111,SPYMYA2MC021,1/23/2014,4:19 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,29,0.03,150,142.5
SPYMYA2MC072416620.186111111111111,SPYMYA2MC072,1/23/2014,4:28 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,10,0.01,65,61.75
MYSPYR60A001416620.216666666666667,MYSPYR60A001,1/23/2014,5:12 AM,EST,MSDR02R,MYSPYR,60,CMT,CMT,Cable,National,D,25,0.02,60,57
SPYMYA2MC061416620.222222222222222,SPYMYA2MC061,1/23/2014,5:20 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2MC004416620.223611111111111,SPYMYA2MC004,1/23/2014,5:22 AM,EST,MSDR02,SPYMYA,120,HALL,Hallmark Channel,Cable,National,D,264,0.23,550,522.5
SPYMYA60C002H416620.227083333333333,SPYMYA60C002H,1/23/2014,5:27 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,209,0.18,15,14.25
SPYMYA60B003416620.227777777777778,SPYMYA60B003,1/23/2014,5:28 AM,EST,MSDR02,SPYMYA,60,DISCLOC,Discovery Network Local,Cable,National,D,,,20,19
MYSPYR60A005416620.248611111111111,MYSPYR60A005,1/23/2014,5:58 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60C006416620.264583333333333,SPYMYA60C006,1/23/2014,6:21 AM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,110,0.09,50,47.5
SPYMYA2MC077416620.273611111111111,SPYMYA2MC077,1/23/2014,6:34 AM,EST,MSDR02,SPYMYA,120,UHD,Universal HD,Cable,National,,,,0,0
MYSPYR60A002416620.283333333333333,MYSPYR60A002,1/23/2014,6:48 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,26,0.02,55,52.25
MYSPYR60A005416620.296527777777778,MYSPYR60A005,1/23/2014,7:07 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA2MC071416620.302083333333333,SPYMYA2MC071,1/23/2014,7:15 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,48,0.04,0,0
SPYMYA60B001416620.303472222222222,SPYMYA60B001,1/23/2014,7:17 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,164,0.14,10,9.5
SPYMYA60C004H416620.305555555555556,SPYMYA60C004H,1/23/2014,7:20 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,27,0.02,75,71.25
SPYMYA60B004416620.320138888888889,SPYMYA60B004,1/23/2014,7:41 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,231,0.2,75,71.25
SPYMYA60B001416620.322916666666667,SPYMYA60B001,1/23/2014,7:45 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,191,0.17,10,9.5
SPYMYA60C002H416620.33125,SPYMYA60C002H,1/23/2014,7:57 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,261,0.23,75,71.25
SPYMYA2MC077416620.344444444444444,SPYMYA2MC077,1/23/2014,8:16 AM,EST,MSDR02,SPYMYA,120,UHD,Universal HD,Cable,National,,,,0,0
SPYMYA2ME002H416620.354861111111111,SPYMYA2ME002H,1/23/2014,8:31 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,256,0.22,100,95
SPYMYA60B024416620.363888888888889,SPYMYA60B024,1/23/2014,8:44 AM,EST,MSDR02,SPYMYA,60,VELLOC,Velocity Local,Cable,National,L,57,0.05,15,14.25
SPYMYA60C002H416620.397222222222222,SPYMYA60C002H,1/23/2014,9:32 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,206,0.18,125,118.75
MYSPYR60A004416620.397916666666667,MYSPYR60A004,1/23/2014,9:33 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA60C002H416620.43125,SPYMYA60C002H,1/23/2014,10:21 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,185,0.16,125,118.75
SPYMYA60B024416620.43125,SPYMYA60B024,1/23/2014,10:21 AM,EST,MSDR02,SPYMYA,60,VELLOC,Velocity Local,Cable,National,L,78,0.07,70,66.5
SPYMYA2MC071416620.444444444444444,SPYMYA2MC071,1/23/2014,10:40 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,37,0.03,0,0
SPYMYA60D001H416620.445138888888889,SPYMYA60D001H,1/23/2014,10:41 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,99,0.09,20,19
MYSPYR60A004416620.450694444444444,MYSPYR60A004,1/23/2014,10:49 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA2ME002H416620.468055555555556,SPYMYA2ME002H,1/23/2014,11:14 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,175,0.15,150,142.5
SPYMYA2MC027416620.494444444444444,SPYMYA2MC027,1/23/2014,11:52 AM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA2ME015416620.497916666666667,SPYMYA2ME015,1/23/2014,11:57 AM,EST,MSDR02,SPYMYA,120,QUBO,QUBO Digital,Cable,National,,,,150,142.5
SPYMYA60C008416620.5,SPYMYA60C008,1/23/2014,12:00 PM,EST,MSDR02,SPYMYA,60,TBKIDS,The Band Kids,Cable,Regional,,,,1050,997.5
SPYMYA60B001416620.50625,SPYMYA60B001,1/23/2014,12:09 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,207,0.18,25,23.75
SPYMYA60C002H416620.514583333333333,SPYMYA60C002H,1/23/2014,12:21 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,146,0.13,125,118.75
SPYMYA60D001H416620.529166666666667,SPYMYA60D001H,1/23/2014,12:42 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,19,0.02,20,19
SPYMYA2MC061416620.615972222222222,SPYMYA2MC061,1/23/2014,2:47 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C011416620.626388888888889,SPYMYA60C011,1/23/2014,3:02 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA2MC027416620.641666666666667,SPYMYA2MC027,1/23/2014,3:24 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA2ME010416620.654861111111111,SPYMYA2ME010,1/23/2014,3:43 PM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,166,0.14,600,570
SPYMYA60A002416620.65625,SPYMYA60A002,1/23/2014,3:45 PM,EST,MSDR02,SPYMYA,60,WGNA,WGN America,Cable,National,L,220,0.19,400,380
SPYMYA60C011416620.673611111111111,SPYMYA60C011,1/23/2014,4:10 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA60B001416620.677777777777778,SPYMYA60B001,1/23/2014,4:16 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,236,0.2,30,28.5
SPYMYA60C002H416620.705555555555556,SPYMYA60C002H,1/23/2014,4:56 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,341,0.29,200,190
SPYMYA60B001416620.740972222222222,SPYMYA60B001,1/23/2014,5:47 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,300,0.26,30,28.5
SPYMYA60C002H416620.759722222222222,SPYMYA60C002H,1/23/2014,6:14 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,244,0.21,200,190
SPYMYA2MC092416620.768055555555556,SPYMYA2MC092,1/23/2014,6:26 PM,EST,MSDR02,SPYMYA,120,NBCSN,NBC Sports,Cable,National,L,24,0.02,150,142.5
MYSPYR60A004416620.772916666666667,MYSPYR60A004,1/23/2014,6:33 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA60D001H416620.777777777777778,SPYMYA60D001H,1/23/2014,6:40 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,56,0.05,30,28.5
SPYMYA60C006416620.797916666666667,SPYMYA60C006,1/23/2014,7:09 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,154,0.13,75,71.25
SPYMYA2MC027416620.798611111111111,SPYMYA2MC027,1/23/2014,7:10 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA2ME002H416620.815277777777778,SPYMYA2ME002H,1/23/2014,7:34 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,321,0.28,200,190
SPYMYA60B010416620.823611111111111,SPYMYA60B010,1/23/2014,7:46 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,2151,1.86,75,71.25
SPYMYA2MC003416620.831944444444444,SPYMYA2MC003,1/23/2014,7:58 PM,EST,MSDR02,SPYMYA,120,FBN,Fox Business Channel,Cable,National,L,82,0.07,550,522.5
SPYMYA60B001416620.841666666666667,SPYMYA60B001,1/23/2014,8:12 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,474,0.41,30,28.5
SPYMYA60C011416620.851388888888889,SPYMYA60C011,1/23/2014,8:26 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
