AGE	CRED	MS	HEQ	INCOME	DEPC	MOB	MILEAGE	RESTYPE	GENDER	EMP_STA	RES_STA	DELINQ	NUMTR	MRTGI	MFDU	resp	female	HOME	CONDO	COOP	renter	emp1	emp2	msn	cuscode
53	618	M	30	70	N	Y	10.833	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	20896
53	625	U	10	50	Y	Y	15.945	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	20897
50	622	M	10	70	N	Y	6.236	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	20898
52	615	M	0.1	20	Y	Y	17.783	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	20899
61	615	M	90	40	N	N	13.891	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	20900
59	613	M	200	50	N	N	8.776	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	1	20901
60	603	M	0.1	50	N	Y	14.279	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	20902
52	607	U	30	30	Y	Y	18.872	HOME	M	1,2	3+	0	2	Y	0	0	0	1	0	0	1	1	0	0	20903
54	617	M	50	30	Y	N	11.093	HOME	M	1,2	1,2	0	3	Y	0	0	0	1	0	0	1	1	0	1	20904
53	607	M	10	50	N	Y	17.385	RENTER	M	1,2	1,2	0	0	N	1	1	0	0	0	0	1	1	0	1	20905
64	630	M	10	40	Y	Y	6.302	HOME	F	3+	1,2	1	0	Y	0	0	1	1	0	0	1	0	1	1	20906
56	627	M	90	30	Y	N	10.325	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	20907
56	626	M	10	50	N	Y	18.197	HOME	F	0	1,2	0	3	Y	0	1	1	1	0	0	1	0	0	1	20908
63	617	M	50	40	N	Y	6.117	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	20909
57	616	M	10	30	Y	Y	17.703	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	20910
56	626	M	30	20	N	Y	4.29	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	20911
52	635	U	10	50	N	Y	11.748	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	0	20912
62	639	M	0.1	30	N	Y	16.489	HOME	F	1,2	3+	0	4	Y	0	0	1	1	0	0	1	1	0	1	20913
52	617	M	10	50	N	N	14.515	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	20914
53	628	M	0.1	50	N	Y	7.721	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	1	20915
52	627	M	10	30	N	N	0.529	RENTER	F	1,2	1,2	0	2	N	1	0	1	0	0	0	1	1	0	1	20916
63	603	M	50	30	Y	Y	9.262	HOME	F	3+	1,2	3	2	Y	0	0	1	1	0	0	1	0	1	1	20917
50	626	M	10	20	Y	Y	15.926	RENTER	F	1,2	1,2	2	0	N	1	0	1	0	0	0	1	1	0	1	20918
56	625	M	0.1	30	Y	N	19.96	HOME	M	1,2	1,2	0	3	U	0	0	0	1	0	0	1	1	0	1	20919
58	619	U	10	40	N	Y	15.905	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	20920
59	626	M	70	40	Y	Y	12.738	HOME	M	0	1,2	0	2	N	0	0	0	1	0	0	1	0	0	1	20921
62	604	M	0.1	40	Y	Y	16.382	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	20922
53	619	M	10	30	N	Y	2.452	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	1	20923
64	633	U	50	30	N	Y	7.429	HOME	F	1,2	1,2	0	3	Y	0	0	1	1	0	0	1	1	0	0	20924
64	613	U	90	50	N	N	7.319	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	0	20925
56	633	M	70	50	N	N	10.123	HOME	M	1,2	1,2	1	2	N	0	0	0	1	0	0	1	1	0	1	20926
57	602	U	30	20	N	Y	14.62	COOP	M	1,2	1,2	4	0	N	1	0	0	0	0	1	1	1	0	0	20927
54	629	M	90	40	N	N	12.35	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	20928
55	604	M	30	40	N	Y	13.319	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	20929
52	636	M	70	30	N	N	13.748	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	20930
53	627	M	70	50	N	Y	1.868	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	20931
56	608	M	50	30	Y	Y	15.794	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	1	20932
57	606	M	70	40	N	N	12.194	HOME	F	1,2	1,2	2	1	Y	0	0	1	1	0	0	1	1	0	1	20933
63	617	U	50	50	Y	Y	18.274	RENTER	M	1,2	3+	2	0	N	1	1	0	0	0	0	1	1	0	0	20934
56	634	U	200	40	N	N	18.802	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	0	20935
56	601	M	70	50	N	N	13.413	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	1	20936
58	635	U	10	50	N	Y	19.541	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	0	20937
55	627	M	10	60	Y	N	11.28	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	20938
64	605	M	10	50	Y	Y	2.924	HOME	M	1,2	3+	0	2	Y	0	0	0	1	0	0	1	1	0	1	20939
56	628	X	50	40	Y	Y	11.118	HOME	F	3+	1,2	0	0	Y	0	0	1	1	0	0	1	0	1	0	20940
51	632	U	50	40	N	Y	17.52	RENTER	M	1,2	1,2	1	3	N	1	0	0	0	0	0	1	1	0	0	20941
61	626	M	30	40	N	N	11.921	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	20942
58	618	U	10	40	N	Y	17.573	HOME	M	1,2	1,2	1	4	U	0	0	0	1	0	0	1	1	0	0	20943
51	614	M	10	30	Y	N	14.468	RENTER	M	1,2	1,2	2	0	N	1	1	0	0	0	0	1	1	0	1	20944
62	624	M	30	40	N	Y	19.941	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	20945
58	625	M	70	30	N	Y	8.776	HOME	M	1,2	1,2	1	1	N	0	0	0	1	0	0	1	1	0	1	20946
63	608	U	30	40	N	Y	7.244	COOP	M	3+	1,2	3	0	U	1	0	0	0	0	1	1	0	1	0	20947
52	638	U	50	50	N	Y	10.839	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	20948
61	601	M	10	40	N	N	19.935	RENTER	F	1,2	1,2	2	0	N	1	0	1	0	0	0	1	1	0	1	20949
62	605	U	0.1	30	N	Y	11.416	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	0	20950
51	605	U	30	50	N	Y	18.204	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	20951
63	626	X	30	30	N	N	12.026	RENTER	F	1,2	1,2	1	2	N	1	0	1	0	0	0	1	1	0	0	20952
62	623	M	10	40	Y	N	17.636	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	20953
55	629	U	50	20	N	N	10.853	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	20954
58	632	M	0.1	30	Y	Y	11.557	HOME	M	1,2	1,2	2	1	N	0	0	0	1	0	0	1	1	0	1	20955
55	612	M	10	40	N	Y	18.346	RENTER	F	1,2	3+	0	0	N	1	0	1	0	0	0	1	1	0	1	20956
58	624	U	50	60	N	Y	0.962	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	0	20957
54	620	U	90	20	N	Y	13.784	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	20958
62	619	M	0.1	50	N	Y	13.093	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	20959
58	628	M	0.1	110	Y	Y	1.142	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	1	20960
61	634	U	30	110	N	Y	0.841	HOME	F	0	1,2	0	0	N	0	0	1	1	0	0	1	0	0	0	20961
54	609	U	30	20	N	N	8.722	HOME	M	1,2	1,2	2	0	U	0	1	0	1	0	0	1	1	0	0	20962
61	611	U	30	60	N	N	19.276	HOME	M	1,2	1,2	3	0	U	0	0	0	1	0	0	1	1	0	0	20963
53	628	U	30	50	N	Y	11.549	HOME	F	1,2	1,2	1	4	Y	0	0	1	1	0	0	1	1	0	0	20964
53	620	M	50	30	N	Y	14.791	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	20965
63	612	U	90	30	N	Y	6.464	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	0	20966
62	632	M	50	30	Y	Y	13.48	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	20967
52	638	M	0.1	20	N	N	15.888	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	20968
59	630	M	70	50	Y	Y	8.666	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	20969
55	630	U	30	50	N	Y	13.719	RENTER	F	1,2	1,2	3	0	N	1	0	1	0	0	0	1	1	0	0	20970
64	615	X	30	20	Y	N	4.052	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	20971
56	636	M	30	20	N	N	11.728	HOME	M	1,2	1,2	2	1	Y	0	0	0	1	0	0	1	1	0	1	20972
59	610	X	30	40	N	Y	11.659	RENTER	M	1,2	1,2	1	2	N	1	0	0	0	0	0	1	1	0	0	20973
56	628	U	0.1	40	N	Y	16.081	RENTER	F	1,2	1,2	0	3	N	1	0	1	0	0	0	1	1	0	0	20974
57	617	U	10	40	N	N	13.056	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	0	20975
54	616	M	30	60	Y	Y	19.627	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	20976
57	621	M	30	30	N	N	0.21	RENTER	F	1,2	1,2	2	0	N	1	0	1	0	0	0	1	1	0	1	20977
59	611	U	30	30	N	N	9.936	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	0	20978
57	620	U	50	30	Y	N	10.457	RENTER	M	1,2	1,2	1	2	N	1	0	0	0	0	0	1	1	0	0	20979
55	607	U	50	50	N	Y	14.206	CONDO	F	1,2	1,2	1	0	N	1	0	1	0	1	0	1	1	0	0	20980
65	609	M	50	40	N	N	6.543	HOME	F	1,2	1,2	0	4	U	0	0	1	1	0	0	1	1	0	1	20981
64	609	U	10	20	Y	N	12.891	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	20982
51	613	M	30	40	Y	Y	17.819	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	1	20983
51	639	U	30	50	N	Y	9.175	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	20984
51	637	M	10	60	N	N	17.017	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	20985
61	622	U	30	20	N	Y	17.34	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	0	20986
54	606	M	30	40	N	Y	15.783	RENTER	F	1,2	1,2	0	2	N	1	1	1	0	0	0	1	1	0	1	20987
62	608	M	30	40	Y	N	14.608	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	20988
57	633	U	70	40	N	Y	13.098	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	20989
55	627	M	30	50	Y	Y	12.023	RENTER	M	0	1,2	0	1	N	1	0	0	0	0	0	1	0	0	1	20990
62	614	M	50	40	Y	N	6.714	CONDO	M	3+	1,2	0	0	U	1	0	0	0	1	0	1	0	1	1	20991
60	603	X	50	50	N	Y	15.196	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	0	20992
55	601	U	10	30	N	Y	10.758	RENTER	F	1,2	1,2	0	1	N	1	1	1	0	0	0	1	1	0	0	20993
60	604	U	50	30	Y	Y	3.997	HOME	F	1,2	3+	1	0	N	0	0	1	1	0	0	1	1	0	0	20994
52	617	M	30	40	N	Y	7.524	HOME	M	3+	1,2	0	0	N	0	0	0	1	0	0	1	0	1	1	20995
52	602	M	30	40	N	Y	6.509	HOME	F	0	1,2	0	1	Y	0	0	1	1	0	0	1	0	0	1	20996
56	610	M	70	20	Y	N	13.19	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	1	20997
55	625	M	50	30	N	Y	13.144	HOME	F	1,2	1,2	3	3	Y	0	0	1	1	0	0	1	1	0	1	20998
52	638	M	50	40	Y	Y	13.249	HOME	F	1,2	3+	0	1	N	0	0	1	1	0	0	1	1	0	1	20999
56	639	M	30	40	N	Y	0.541	HOME	M	1,2	1,2	0	2	U	0	0	0	1	0	0	1	1	0	1	21000
62	630	M	30	30	Y	N	13.953	RENTER	F	1,2	1,2	2	0	N	1	0	1	0	0	0	1	1	0	1	21001
56	610	U	50	20	N	N	11.775	COOP	M	1,2	1,2	0	0	Y	1	0	0	0	0	1	1	1	0	0	21002
65	611	U	10	20	N	Y	5.052	CONDO	F	1,2	1,2	2	1	Y	1	0	1	0	1	0	1	1	0	0	21003
63	622	M	50	40	Y	Y	8.995	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21004
65	605	X	10	20	N	N	13.336	RENTER	F	1,2	1,2	2	1	N	1	0	1	0	0	0	1	1	0	0	21005
52	618	M	200	30	Y	N	12.303	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	1	21006
64	604	U	10	30	N	N	16.665	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	21007
58	632	M	0.1	40	N	N	0.399	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21008
62	604	U	10	40	N	Y	2.929	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	0	21009
64	627	U	30	20	Y	N	2.326	HOME	M	1,2	1,2	4	0	Y	0	0	0	1	0	0	1	1	0	0	21010
54	634	M	50	40	N	N	13.928	HOME	M	1,2	1,2	0	3	Y	0	0	0	1	0	0	1	1	0	1	21011
50	611	M	30	40	Y	Y	1.977	HOME	F	1,2	1,2	1	2	Y	0	0	1	1	0	0	1	1	0	1	21012
58	638	U	10	50	Y	Y	10.435	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21013
51	613	U	70	40	N	Y	14.134	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	21014
58	624	X	10	30	N	Y	17.502	HOME	F	1,2	3+	2	0	Y	0	0	1	1	0	0	1	1	0	0	21015
63	635	M	0.1	40	Y	Y	17.66	RENTER	F	1,2	1,2	1	1	N	1	0	1	0	0	0	1	1	0	1	21016
65	614	M	10	50	N	N	9.794	HOME	M	1,2	1,2	2	1	Y	0	0	0	1	0	0	1	1	0	1	21017
56	609	X	50	30	N	N	17.6	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	21018
56	608	U	30	40	N	Y	12.19	RENTER	F	3+	1,2	0	1	N	1	0	1	0	0	0	1	0	1	0	21019
59	635	U	50	40	N	Y	3.185	HOME	M	3+	1,2	1	0	N	0	0	0	1	0	0	1	0	1	0	21020
56	631	M	50	40	N	N	14.385	HOME	F	1,2	1,2	4	1	N	0	0	1	1	0	0	1	1	0	1	21021
59	613	U	70	40	N	Y	13.164	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	21022
51	629	M	10	50	Y	Y	3.279	COOP	F	1,2	1,2	4	1	Y	1	0	1	0	0	1	1	1	0	1	21023
53	638	M	50	50	N	N	16.222	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	21024
57	639	M	50	20	N	Y	7.313	RENTER	M	0	1,2	3	0	N	1	0	0	0	0	0	1	0	0	1	21025
62	602	U	0.1	40	N	Y	14.387	HOME	F	0	1,2	0	1	N	0	0	1	1	0	0	1	0	0	0	21026
54	607	M	10	30	N	Y	14.223	HOME	F	1,2	1,2	1	0	N	0	0	1	1	0	0	1	1	0	1	21027
58	627	M	10	50	N	N	15.008	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	1	21028
54	630	U	0.1	30	Y	Y	1.439	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	0	21029
58	626	U	10	50	N	Y	10.162	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	0	21030
59	631	U	0.1	40	Y	Y	18.556	HOME	F	1,2	1,2	3	0	N	0	0	1	1	0	0	1	1	0	0	21031
60	606	U	10	20	Y	Y	13.056	RENTER	M	1,2	1,2	1	1	N	1	1	0	0	0	0	1	1	0	0	21032
51	633	M	10	110	Y	N	17.844	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21033
57	602	M	10	30	Y	N	18.833	HOME	M	1,2	1,2	5	0	Y	0	0	0	1	0	0	1	1	0	1	21034
51	627	M	0.1	20	N	N	9.297	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	1	21035
54	612	M	30	30	N	Y	7.323	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	1	21036
55	623	U	50	20	N	Y	10.142	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	21037
65	617	M	30	40	Y	N	10.759	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	21038
52	621	M	30	40	N	Y	15.51	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	21039
53	638	M	0.1	40	N	Y	18.381	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	21040
52	618	M	30	50	Y	Y	15.546	HOME	M	3+	1,2	0	1	Y	0	0	0	1	0	0	1	0	1	1	21041
57	618	M	30	40	Y	Y	5.344	COOP	M	1,2	1,2	0	3	Y	1	0	0	0	0	1	1	1	0	1	21042
62	626	U	30	40	N	Y	2.77	HOME	F	1,2	1,2	4	0	N	0	0	1	1	0	0	1	1	0	0	21043
57	626	M	30	40	N	N	15.211	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21044
58	638	M	30	30	N	N	7.346	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21045
55	608	U	30	40	Y	Y	0.98	COOP	F	1,2	1,2	3	0	Y	1	0	1	0	0	1	1	1	0	0	21046
56	621	U	0.1	40	N	Y	17.417	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	0	21047
50	600	U	50	110	N	Y	14.661	HOME	M	1,2	1,2	0	2	N	0	0	0	1	0	0	1	1	0	0	21048
57	623	M	50	60	Y	Y	15.456	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	21049
56	619	M	30	30	N	N	14.896	HOME	M	1,2	1,2	1	0	N	0	1	0	1	0	0	1	1	0	1	21050
60	623	M	30	20	Y	N	13.669	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	21051
59	607	M	0.1	40	N	N	14.566	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	1	21052
64	607	M	0.1	30	Y	Y	5.584	RENTER	M	1,2	3+	1	1	N	1	0	0	0	0	0	1	1	0	1	21053
57	620	U	30	20	N	N	4.721	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	0	21054
50	609	M	30	60	Y	Y	5.932	HOME	F	1,2	1,2	3	3	Y	0	0	1	1	0	0	1	1	0	1	21055
52	627	U	0.1	40	Y	Y	17.26	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	21056
57	632	M	70	40	Y	Y	15.756	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	21057
56	622	X	10	40	N	Y	18.643	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	21058
62	628	U	0.1	50	Y	Y	13.867	RENTER	M	1,2	1,2	2	2	N	1	0	0	0	0	0	1	1	0	0	21059
58	604	M	70	70	N	Y	12.35	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	1	21060
57	629	M	70	60	Y	Y	9.132	HOME	M	1,2	1,2	0	0	N	0	1	0	1	0	0	1	1	0	1	21061
65	615	M	70	30	N	Y	3.331	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	1	21062
60	632	U	90	30	N	Y	17.079	RENTER	M	1,2	1,2	2	3	N	1	0	0	0	0	0	1	1	0	0	21063
61	614	M	90	50	Y	Y	2.744	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21064
51	612	U	0.1	50	N	Y	14.179	HOME	M	1,2	1,2	3	2	Y	0	0	0	1	0	0	1	1	0	0	21065
59	615	M	0.1	40	Y	Y	10.066	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	21066
56	623	U	50	20	Y	Y	8.004	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	21067
55	635	M	30	60	Y	N	10.324	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21068
58	605	U	10	40	N	Y	14.782	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	0	21069
54	611	M	70	30	Y	Y	18.57	HOME	M	1,2	1,2	0	4	N	0	0	0	1	0	0	1	1	0	1	21070
52	606	U	50	30	N	Y	18.856	HOME	M	3+	1,2	0	0	U	0	0	0	1	0	0	1	0	1	0	21071
63	636	M	10	50	N	N	11.719	RENTER	M	3+	1,2	0	0	N	1	0	0	0	0	0	1	0	1	1	21072
60	610	U	30	40	N	N	14.127	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	21073
53	604	M	0.1	40	N	Y	4.905	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	21074
54	604	U	30	30	N	Y	6.951	HOME	M	3+	1,2	1	3	N	0	0	0	1	0	0	1	0	1	0	21075
59	637	M	50	20	N	N	9.964	HOME	F	1,2	1,2	0	1	Y	0	1	1	1	0	0	1	1	0	1	21076
64	613	M	0.1	20	N	Y	9.92	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	1	21077
56	611	U	0.1	70	N	Y	15.799	HOME	M	1,2	1,2	1	4	Y	0	0	0	1	0	0	1	1	0	0	21078
65	622	U	0.1	30	N	Y	11.047	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	0	21079
52	612	X	70	40	Y	Y	0.786	COOP	F	1,2	1,2	0	3	N	1	0	1	0	0	1	1	1	0	0	21080
55	614	U	30	50	N	N	11.81	HOME	F	1,2	3+	0	1	Y	0	0	1	1	0	0	1	1	0	0	21081
54	614	U	30	40	N	Y	11.298	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21082
62	630	M	0.1	30	N	N	18.47	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21083
60	610	M	50	40	Y	Y	0.042	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	21084
59	625	U	0.1	30	N	N	7.636	HOME	M	1,2	1,2	1	2	N	0	1	0	1	0	0	1	1	0	0	21085
53	620	M	200	30	N	Y	13.538	HOME	F	1,2	1,2	0	3	Y	0	0	1	1	0	0	1	1	0	1	21086
60	602	M	50	40	N	Y	7.463	HOME	F	1,2	1,2	1	0	U	0	0	1	1	0	0	1	1	0	1	21087
51	635	M	90	110	Y	Y	16.808	RENTER	M	0	1,2	0	0	N	1	0	0	0	0	0	1	0	0	1	21088
53	621	U	50	40	N	Y	4.843	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21089
58	626	M	0.1	20	N	Y	13.883	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21090
52	637	U	50	40	Y	Y	14.852	RENTER	M	1,2	3+	2	0	N	1	0	0	0	0	0	1	1	0	0	21091
59	605	M	10	40	N	N	13.848	RENTER	M	1,2	1,2	2	5	N	1	0	0	0	0	0	1	1	0	1	21092
51	623	U	90	50	N	Y	10.55	HOME	M	1,2	1,2	1	3	N	0	0	0	1	0	0	1	1	0	0	21093
63	617	M	30	50	Y	N	15.055	RENTER	M	1,2	3+	0	0	N	1	0	0	0	0	0	1	1	0	1	21094
57	632	U	90	40	Y	Y	14.459	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	0	21095
52	634	X	200	30	N	Y	16.8	RENTER	F	1,2	1,2	4	2	N	1	0	1	0	0	0	1	1	0	0	21096
61	609	M	50	40	Y	N	2.638	HOME	M	1,2	1,2	0	3	N	0	0	0	1	0	0	1	1	0	1	21097
61	630	M	70	60	N	N	9.365	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	21098
65	628	M	50	30	Y	Y	10.979	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	1	21099
53	638	U	50	50	N	Y	11.025	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21100
63	626	M	10	30	Y	Y	6.3	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21101
52	622	X	50	50	N	N	4.148	HOME	F	1,2	1,2	1	1	U	0	0	1	1	0	0	1	1	0	0	21102
52	623	U	10	50	Y	N	11.51	RENTER	M	1,2	1,2	2	1	N	1	1	0	0	0	0	1	1	0	0	21103
55	622	M	30	50	N	Y	11.683	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21104
57	629	X	0.1	20	N	Y	8.017	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	0	21105
55	628	M	30	20	N	Y	3.945	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21106
64	607	M	30	40	Y	N	14.966	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21107
59	624	U	10	20	N	N	10.21	RENTER	F	1,2	1,2	0	2	N	1	0	1	0	0	0	1	1	0	0	21108
60	624	M	0.1	60	N	Y	7.467	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	21109
65	630	M	30	30	Y	Y	11.812	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	21110
59	636	M	50	110	N	Y	11.359	HOME	F	1,2	1,2	4	0	N	0	0	1	1	0	0	1	1	0	1	21111
51	630	U	30	60	Y	Y	13.496	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	0	21112
61	617	U	10	40	N	Y	17.436	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	21113
56	613	M	200	50	N	Y	5.645	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21114
54	602	M	30	50	N	N	6.731	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	1	21115
