AGE,CRED,MS,HEQ,INCOME,DEPC,MOB,MILEAGE,RESTYPE,GENDER,EMP_STA,RES_STA,DELINQ,NUMTR,MRTGI,MFDU,resp
58,647.0,U,50.0,20,N,N,10.624,HOME,M,"1,2","1,2",1,0,N,0,0
51,657.0,M,30.0,30,N,Y,15.727,RENTER,M,"1,2","1,2",2,0,N,1,0
64,652.0,U,0.1,40,Y,Y,3.8289999999999997,HOME,F,3+,"1,2",1,0,Y,0,0
61,667.0,M,0.1,40,Y,N,16.469,CONDO,M,"1,2","1,2",1,0,Y,1,0
65,675.0,M,0.1,20,N,Y,11.14,HOME,M,"1,2","1,2",0,3,Y,0,0
59,641.0,U,10.0,50,N,Y,2.373,HOME,M,"1,2","1,2",2,0,Y,0,0
56,645.0,U,50.0,20,N,Y,16.037,RENTER,M,"1,2",3+,0,0,N,1,0
53,660.0,M,30.0,40,N,Y,9.102,HOME,M,"1,2","1,2",0,3,Y,0,0
58,652.0,U,10.0,30,Y,N,7.421,RENTER,M,"1,2","1,2",3,4,N,1,0
59,678.0,U,30.0,50,N,Y,18.39,HOME,M,"1,2","1,2",0,0,N,0,0
58,650.0,M,50.0,50,N,Y,2.4130000000000003,RENTER,F,"1,2","1,2",0,4,N,1,0
55,646.0,U,30.0,30,N,Y,14.533,RENTER,M,"1,2","1,2",0,2,N,1,0
58,676.0,M,30.0,30,N,N,14.972999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
63,677.0,X,10.0,40,N,Y,3.906,HOME,M,"1,2","1,2",0,0,N,0,0
58,658.0,M,30.0,30,N,N,16.723,RENTER,F,3+,3+,1,1,N,1,0
50,671.0,M,10.0,40,N,Y,6.928999999999999,HOME,F,"1,2","1,2",3,0,N,0,0
54,668.0,M,50.0,40,N,N,19.194000000000003,RENTER,M,"1,2","1,2",0,3,N,1,0
57,660.0,U,0.1,30,Y,Y,4.364,HOME,M,"1,2","1,2",0,0,Y,0,0
60,663.0,M,30.0,50,N,N,16.182000000000002,RENTER,F,3+,"1,2",0,2,N,1,0
60,643.0,M,30.0,30,N,N,3.218,HOME,M,"1,2","1,2",2,1,Y,0,0
61,666.0,M,30.0,30,Y,Y,6.438,HOME,M,"1,2","1,2",0,1,Y,0,0
54,676.0,M,30.0,40,N,N,17.884,HOME,M,3+,"1,2",0,0,N,0,0
59,677.0,M,50.0,40,N,N,12.091,CONDO,F,"1,2","1,2",0,0,Y,1,0
63,644.0,M,10.0,20,Y,N,13.657,COOP,F,"1,2","1,2",3,0,Y,1,0
52,648.0,M,90.0,50,N,N,10.558,HOME,F,"1,2","1,2",0,1,Y,0,0
56,652.0,M,30.0,40,N,N,5.452000000000001,HOME,M,"1,2","1,2",1,3,N,0,1
51,667.0,U,50.0,50,Y,Y,2.215,HOME,M,"1,2","1,2",0,1,Y,0,0
56,657.0,U,50.0,30,N,Y,2.517,HOME,M,"1,2","1,2",0,1,Y,0,0
52,649.0,M,10.0,50,N,Y,13.999,HOME,M,"1,2","1,2",3,0,N,0,0
55,673.0,M,10.0,40,N,N,10.843,HOME,F,"1,2","1,2",0,2,N,0,0
58,657.0,U,30.0,40,N,Y,18.113,RENTER,M,"1,2","1,2",2,0,N,1,0
64,675.0,U,30.0,70,N,Y,4.077,RENTER,M,"1,2","1,2",1,0,N,1,0
64,644.0,M,30.0,30,Y,Y,13.395999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
64,652.0,M,50.0,30,N,Y,1.922,RENTER,M,"1,2","1,2",1,0,N,1,0
62,650.0,U,30.0,40,Y,Y,6.656000000000001,HOME,M,"1,2",3+,0,1,Y,0,0
52,654.0,M,0.1,40,Y,Y,16.910999999999998,HOME,M,"1,2","1,2",0,2,N,0,0
61,648.0,M,30.0,50,N,N,16.567999999999998,RENTER,M,3+,"1,2",0,2,N,1,0
51,675.0,M,0.1,20,Y,Y,17.301,COOP,M,"1,2","1,2",2,3,N,1,1
58,672.0,U,90.0,40,Y,Y,15.409,RENTER,M,"1,2","1,2",0,0,N,1,0
54,663.0,U,50.0,30,N,N,8.823,RENTER,M,3+,"1,2",0,0,N,1,0
64,654.0,U,30.0,40,N,Y,10.946,HOME,M,"1,2","1,2",0,0,Y,0,0
63,650.0,M,200.0,70,N,N,3.332,HOME,M,"1,2","1,2",1,0,Y,0,0
54,642.0,U,10.0,20,Y,N,3.1839999999999997,RENTER,M,"1,2","1,2",1,1,N,1,0
63,676.0,M,70.0,50,Y,Y,3.767,HOME,M,"1,2","1,2",0,1,Y,0,0
54,658.0,M,30.0,40,N,Y,16.597,HOME,M,"1,2",3+,1,0,Y,0,0
61,661.0,M,10.0,40,N,N,7.047999999999999,HOME,F,"1,2","1,2",0,1,N,0,0
64,660.0,U,10.0,40,N,Y,12.447000000000001,HOME,F,"1,2","1,2",0,2,N,0,0
62,662.0,M,30.0,50,N,Y,17.006,RENTER,F,"1,2","1,2",0,0,N,1,0
61,657.0,M,0.1,50,N,N,7.952000000000001,HOME,F,"1,2","1,2",0,2,U,0,0
64,642.0,M,10.0,20,Y,N,16.393,RENTER,M,"1,2","1,2",1,0,N,1,0
56,668.0,M,30.0,60,Y,Y,19.416,RENTER,M,3+,"1,2",1,3,N,1,0
54,672.0,M,10.0,40,Y,Y,12.548,HOME,F,"1,2",3+,0,0,N,0,0
59,670.0,M,200.0,40,N,N,12.84,RENTER,F,"1,2","1,2",0,1,N,1,0
53,678.0,M,30.0,40,N,N,1.405,HOME,F,"1,2","1,2",3,0,U,0,0
52,657.0,M,200.0,40,N,Y,14.475999999999999,COOP,F,"1,2","1,2",1,0,U,1,0
59,663.0,M,30.0,40,N,Y,18.921,RENTER,M,"1,2","1,2",1,2,N,1,0
51,648.0,M,50.0,50,N,Y,16.392,HOME,F,"1,2","1,2",1,1,Y,0,0
62,673.0,U,0.1,20,N,N,10.69,RENTER,M,0,3+,0,1,N,1,0
64,660.0,M,50.0,110,Y,Y,16.154,RENTER,M,"1,2","1,2",0,0,N,1,0
64,661.0,U,10.0,20,N,N,18.939,HOME,F,"1,2","1,2",0,0,N,0,0
52,643.0,X,30.0,40,N,N,13.642999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
52,647.0,M,50.0,30,N,Y,11.782,HOME,M,"1,2","1,2",0,0,N,0,0
53,656.0,M,30.0,60,Y,N,11.079,RENTER,F,"1,2","1,2",0,0,N,1,0
56,668.0,M,30.0,40,Y,Y,5.221,RENTER,M,"1,2","1,2",0,2,N,1,0
61,656.0,U,50.0,70,Y,N,1.9569999999999999,HOME,F,"1,2","1,2",0,0,N,0,0
58,656.0,U,50.0,40,N,N,11.559000000000001,RENTER,M,"1,2","1,2",0,0,N,1,0
60,650.0,M,30.0,50,Y,N,14.41,HOME,F,"1,2","1,2",0,0,N,0,0
64,664.0,U,10.0,20,Y,Y,13.927999999999999,HOME,F,"1,2","1,2",0,0,Y,0,0
62,645.0,M,30.0,40,Y,Y,18.090999999999998,RENTER,F,"1,2","1,2",0,4,N,1,0
59,642.0,M,90.0,60,N,N,6.465,RENTER,M,"1,2","1,2",0,0,N,1,0
51,647.0,M,0.1,50,N,Y,8.831,RENTER,F,"1,2","1,2",0,0,N,1,0
58,650.0,M,10.0,50,N,Y,19.382,RENTER,F,"1,2","1,2",0,0,N,1,1
52,651.0,M,0.1,60,Y,Y,10.647,HOME,M,"1,2","1,2",0,0,U,0,0
59,672.0,U,50.0,30,N,Y,17.340999999999998,RENTER,F,3+,"1,2",0,3,N,1,1
54,679.0,U,50.0,110,Y,N,11.136,HOME,M,"1,2","1,2",1,0,N,0,0
57,656.0,M,30.0,70,N,N,9.044,HOME,M,3+,"1,2",2,0,Y,0,0
63,677.0,X,50.0,30,Y,Y,18.774,HOME,M,"1,2","1,2",0,0,Y,0,0
51,641.0,U,30.0,50,Y,Y,13.225,HOME,F,"1,2","1,2",1,0,Y,0,0
56,658.0,M,30.0,40,N,Y,14.555,RENTER,M,"1,2","1,2",0,1,N,1,0
51,668.0,M,200.0,40,Y,Y,18.219,RENTER,F,"1,2","1,2",0,0,N,1,0
62,677.0,X,50.0,40,Y,Y,7.71,HOME,F,"1,2","1,2",0,2,U,0,0
55,678.0,U,10.0,40,N,N,11.09,HOME,M,"1,2","1,2",0,1,Y,0,0
58,667.0,U,10.0,50,N,Y,16.994,HOME,M,"1,2","1,2",0,0,N,0,0
61,661.0,M,30.0,40,N,Y,7.117000000000001,RENTER,M,"1,2","1,2",2,0,N,1,0
57,641.0,U,10.0,50,N,N,16.381,RENTER,F,"1,2","1,2",0,0,N,1,0
57,655.0,U,30.0,50,N,Y,15.999,CONDO,M,0,"1,2",0,0,Y,1,0
50,672.0,M,10.0,30,Y,Y,11.62,HOME,M,"1,2","1,2",2,1,Y,0,0
61,660.0,M,70.0,20,Y,Y,13.682,COOP,M,"1,2","1,2",2,0,N,1,0
61,669.0,M,90.0,40,N,N,9.571,RENTER,F,"1,2","1,2",1,0,N,1,0
65,669.0,M,50.0,40,N,Y,14.542,RENTER,M,"1,2","1,2",0,2,N,1,0
51,663.0,U,10.0,50,Y,N,12.770999999999999,HOME,M,"1,2","1,2",0,4,Y,0,0
54,663.0,U,30.0,20,N,Y,12.799000000000001,HOME,F,"1,2","1,2",0,0,Y,0,0
55,642.0,M,0.1,70,N,N,12.124,HOME,M,"1,2","1,2",0,0,N,0,0
54,673.0,M,0.1,50,N,Y,16.298,HOME,F,"1,2",3+,3,0,Y,0,0
55,645.0,U,10.0,40,N,Y,4.952,HOME,F,0,3+,0,0,N,0,0
51,665.0,U,30.0,40,N,N,16.729,RENTER,F,"1,2","1,2",3,0,N,1,1
50,642.0,M,50.0,40,N,N,16.372,HOME,F,"1,2","1,2",0,0,N,0,0
64,665.0,U,90.0,50,N,Y,3.449,RENTER,M,"1,2","1,2",0,1,N,1,0
56,640.0,U,50.0,30,N,Y,14.001,HOME,F,"1,2",3+,0,0,N,0,0
53,667.0,U,10.0,30,N,N,16.43,HOME,M,"1,2","1,2",1,0,Y,0,0
64,657.0,M,30.0,60,Y,N,15.921,RENTER,M,"1,2","1,2",0,0,N,1,0
59,661.0,M,50.0,50,N,N,23.748,HOME,M,"1,2","1,2",0,0,Y,0,0
50,660.0,M,50.0,20,N,N,4.495,HOME,M,"1,2","1,2",0,0,Y,0,0
55,652.0,U,0.1,40,N,N,17.453,HOME,F,"1,2","1,2",1,0,Y,0,0
51,665.0,M,10.0,50,N,Y,2.371,RENTER,F,"1,2","1,2",0,0,N,1,1
51,647.0,U,30.0,40,Y,Y,16.768,HOME,M,0,"1,2",0,2,U,0,1
64,675.0,M,10.0,30,N,N,17.187,RENTER,M,"1,2","1,2",0,3,N,1,0
62,674.0,U,30.0,30,Y,N,16.675,HOME,M,"1,2","1,2",2,1,Y,0,0
53,653.0,U,30.0,20,N,N,16.673,RENTER,M,"1,2","1,2",0,0,N,1,0
52,665.0,M,50.0,50,N,N,4.385,HOME,F,3+,"1,2",1,0,Y,0,0
59,665.0,M,30.0,40,Y,Y,18.783,RENTER,F,"1,2","1,2",0,0,N,1,1
53,674.0,U,30.0,20,Y,Y,17.417,HOME,M,"1,2","1,2",1,0,Y,0,0
58,668.0,X,10.0,40,N,N,19.153,RENTER,F,"1,2","1,2",0,4,N,1,0
63,658.0,M,0.1,30,Y,N,13.071,RENTER,M,"1,2","1,2",1,2,N,1,1
65,669.0,M,0.1,30,N,N,11.909,RENTER,F,"1,2","1,2",1,1,N,1,0
64,651.0,M,30.0,40,Y,N,11.82,RENTER,M,"1,2","1,2",0,0,N,1,0
61,650.0,U,50.0,40,Y,N,5.8229999999999995,COOP,M,"1,2","1,2",3,0,Y,1,0
52,643.0,U,50.0,110,N,Y,23.721999999999998,HOME,M,"1,2","1,2",1,0,U,0,0
64,663.0,U,10.0,40,Y,Y,2.281,RENTER,F,"1,2","1,2",2,0,N,1,0
52,664.0,M,0.1,70,N,Y,17.137999999999998,RENTER,F,"1,2","1,2",0,0,N,1,0
65,667.0,U,50.0,70,N,Y,4.07,RENTER,F,"1,2","1,2",0,0,N,1,0
54,668.0,X,70.0,20,Y,N,4.1,HOME,M,"1,2","1,2",0,0,Y,0,0
61,645.0,M,50.0,50,N,Y,19.273,RENTER,M,"1,2","1,2",0,4,N,1,0
60,645.0,M,50.0,20,N,Y,16.85,RENTER,M,"1,2",3+,0,2,N,1,1
59,677.0,U,30.0,110,N,N,15.472999999999999,RENTER,M,0,"1,2",0,1,N,1,0
57,662.0,M,30.0,50,N,N,4.075,HOME,M,"1,2","1,2",1,0,Y,0,0
51,642.0,U,50.0,30,N,Y,15.997,RENTER,F,"1,2","1,2",1,0,N,1,0
52,665.0,U,0.1,30,Y,Y,17.333,RENTER,M,"1,2","1,2",0,1,N,1,1
51,671.0,U,30.0,20,N,N,7.414,RENTER,M,"1,2","1,2",2,0,N,1,0
58,649.0,U,50.0,40,Y,N,12.209000000000001,HOME,F,"1,2","1,2",0,1,Y,0,0
53,647.0,U,50.0,40,N,Y,7.4,RENTER,M,"1,2","1,2",0,1,N,1,1
50,665.0,M,30.0,40,N,N,14.115,HOME,M,"1,2","1,2",0,0,Y,0,0
60,656.0,M,50.0,40,Y,Y,16.874000000000002,RENTER,F,"1,2",3+,0,0,N,1,0
58,664.0,U,50.0,40,N,N,17.730999999999998,RENTER,M,"1,2","1,2",1,0,N,1,0
56,666.0,M,200.0,40,Y,N,3.4360000000000004,CONDO,M,"1,2","1,2",2,0,Y,1,0
62,652.0,M,0.1,40,N,Y,1.528,RENTER,M,"1,2","1,2",4,1,N,1,0
61,671.0,M,10.0,30,Y,Y,11.454,HOME,F,"1,2","1,2",0,0,Y,0,0
58,678.0,U,30.0,30,N,N,10.51,RENTER,M,"1,2","1,2",3,3,N,1,0
57,657.0,M,30.0,50,Y,N,19.939,HOME,F,"1,2","1,2",1,2,Y,0,0
61,651.0,X,10.0,20,Y,Y,11.949000000000002,RENTER,F,3+,"1,2",0,0,N,1,0
55,651.0,X,10.0,50,Y,N,1.6280000000000001,HOME,F,"1,2","1,2",0,1,Y,0,0
52,679.0,M,30.0,70,N,Y,9.423,RENTER,M,"1,2","1,2",0,0,N,1,0
65,672.0,X,10.0,50,N,Y,17.46,HOME,M,"1,2","1,2",1,0,Y,0,0
51,657.0,M,50.0,50,Y,N,15.200999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
52,677.0,M,50.0,30,Y,Y,7.468999999999999,HOME,M,"1,2",3+,0,0,N,0,0
54,655.0,M,50.0,30,Y,N,6.197,HOME,F,"1,2","1,2",1,0,U,0,0
51,646.0,U,10.0,70,N,N,11.524000000000001,HOME,F,3+,"1,2",0,0,N,0,0
60,663.0,M,30.0,20,N,Y,0.252,RENTER,M,"1,2","1,2",1,0,N,1,0
51,662.0,M,50.0,40,N,Y,15.325,HOME,F,"1,2","1,2",0,0,Y,0,0
57,663.0,U,30.0,40,N,N,16.969,COOP,F,"1,2",3+,0,0,N,1,0
58,667.0,M,50.0,30,N,Y,15.548,HOME,M,"1,2","1,2",0,0,Y,0,0
53,667.0,M,50.0,50,N,Y,4.579,RENTER,M,"1,2","1,2",0,2,N,1,0
63,670.0,U,30.0,40,N,Y,3.89,RENTER,F,"1,2","1,2",1,0,N,1,0
57,654.0,U,200.0,20,N,N,3.424,RENTER,M,"1,2","1,2",0,0,N,1,0
55,663.0,M,30.0,60,Y,Y,15.799000000000001,HOME,M,"1,2","1,2",0,0,Y,0,0
55,647.0,M,10.0,30,N,Y,3.895,HOME,M,"1,2","1,2",4,2,Y,0,1
60,664.0,M,50.0,110,Y,Y,11.533,HOME,M,3+,"1,2",0,1,Y,0,0
63,673.0,M,10.0,50,N,N,6.204,HOME,M,"1,2","1,2",0,0,U,0,0
63,653.0,X,30.0,40,N,Y,11.665999999999999,RENTER,F,"1,2","1,2",2,0,N,1,0
51,642.0,U,30.0,40,Y,N,17.453,RENTER,F,"1,2","1,2",1,0,N,1,0
54,644.0,U,50.0,30,N,N,18.574,HOME,M,"1,2","1,2",0,1,Y,0,1
52,659.0,M,30.0,30,N,Y,11.884,HOME,M,"1,2","1,2",2,2,N,0,0
54,655.0,M,0.1,40,N,Y,17.006,RENTER,M,"1,2","1,2",0,1,N,1,0
57,661.0,U,50.0,40,N,N,15.564,HOME,M,"1,2","1,2",0,2,Y,0,0
63,663.0,U,50.0,70,Y,Y,4.828,HOME,M,"1,2","1,2",1,0,Y,0,0
60,655.0,M,30.0,40,N,Y,13.675,RENTER,M,3+,"1,2",2,2,N,1,0
61,673.0,M,10.0,30,N,N,4.825,HOME,F,"1,2","1,2",0,0,Y,0,0
56,647.0,M,30.0,70,Y,Y,16.947,HOME,M,"1,2","1,2",1,3,N,0,0
62,664.0,U,10.0,50,N,Y,16.076,COOP,M,"1,2","1,2",0,2,Y,1,0
63,643.0,M,50.0,30,Y,N,16.0,RENTER,M,3+,"1,2",0,0,N,1,0
60,651.0,M,50.0,20,N,Y,17.51,RENTER,F,"1,2","1,2",0,0,N,1,0
62,667.0,X,30.0,50,N,N,19.642,HOME,F,3+,"1,2",4,2,N,0,0
51,664.0,U,30.0,50,Y,Y,11.936,RENTER,M,"1,2","1,2",1,2,N,1,1
62,672.0,U,50.0,30,N,N,6.236000000000001,HOME,M,"1,2","1,2",1,0,Y,0,0
64,674.0,U,30.0,40,N,Y,7.185,RENTER,M,"1,2","1,2",0,0,N,1,1
56,657.0,M,30.0,50,Y,Y,14.151,HOME,M,3+,"1,2",1,1,N,0,0
57,641.0,M,50.0,110,N,Y,1.063,HOME,F,"1,2","1,2",0,1,Y,0,0
55,641.0,M,30.0,40,Y,Y,16.607,RENTER,F,"1,2","1,2",1,1,N,1,0
62,650.0,M,30.0,110,Y,Y,18.14,RENTER,F,3+,"1,2",0,2,N,1,0
59,658.0,U,50.0,40,N,Y,7.226,RENTER,M,"1,2","1,2",0,1,N,1,0
50,666.0,X,50.0,40,N,Y,18.828,HOME,M,"1,2","1,2",0,0,U,0,0
62,671.0,M,50.0,40,N,Y,17.391,HOME,M,"1,2","1,2",0,0,Y,0,0
51,642.0,U,0.1,30,N,Y,5.715,RENTER,M,"1,2","1,2",0,0,N,1,0
55,643.0,U,30.0,40,N,N,5.535,HOME,F,"1,2","1,2",1,1,Y,0,0
56,649.0,U,30.0,60,Y,N,12.11,COOP,M,"1,2","1,2",0,3,N,1,0
52,659.0,M,10.0,60,Y,N,11.427999999999999,RENTER,F,0,"1,2",0,0,N,1,0
55,660.0,U,30.0,70,N,Y,14.335999999999999,HOME,F,"1,2","1,2",0,1,Y,0,0
55,676.0,U,0.1,30,N,N,18.4,HOME,F,"1,2","1,2",2,0,Y,0,0
55,669.0,U,30.0,50,N,Y,17.515,HOME,F,"1,2","1,2",0,0,Y,0,0
60,666.0,M,50.0,20,Y,N,8.317,HOME,F,"1,2","1,2",4,0,Y,0,0
64,663.0,U,50.0,30,N,N,13.337,HOME,M,"1,2",3+,2,0,Y,0,0
55,672.0,M,70.0,30,N,N,12.164000000000001,RENTER,F,0,"1,2",1,0,N,1,1
62,647.0,U,30.0,50,Y,Y,12.163,RENTER,M,"1,2","1,2",0,0,N,1,0
60,663.0,M,50.0,20,N,Y,18.38,RENTER,M,"1,2","1,2",0,2,N,1,0
57,642.0,M,50.0,50,N,N,7.109,HOME,M,3+,"1,2",0,0,Y,0,0
50,663.0,M,30.0,30,N,N,15.988,RENTER,F,"1,2",3+,0,0,N,1,0
53,657.0,M,0.1,40,N,N,11.591,HOME,M,"1,2","1,2",0,0,N,0,0
59,666.0,X,70.0,40,N,Y,17.529,RENTER,F,"1,2","1,2",0,0,N,1,0
63,660.0,U,10.0,20,N,N,14.997,HOME,F,"1,2","1,2",2,0,U,0,0
61,675.0,M,30.0,30,Y,N,7.845,HOME,F,"1,2","1,2",4,0,Y,0,0
56,677.0,U,30.0,40,N,N,17.6,HOME,M,"1,2","1,2",0,0,Y,0,0
62,662.0,U,30.0,70,N,Y,11.775,HOME,F,"1,2","1,2",1,1,Y,0,0
56,661.0,M,50.0,50,Y,Y,3.3810000000000002,HOME,M,"1,2","1,2",0,1,Y,0,0
60,651.0,M,70.0,40,N,N,15.727,HOME,F,"1,2",3+,0,1,Y,0,0
62,676.0,M,30.0,50,N,Y,11.897,RENTER,M,"1,2","1,2",2,4,N,1,0
62,655.0,U,0.1,40,N,N,2.8280000000000003,HOME,F,"1,2","1,2",0,1,N,0,0
64,656.0,M,50.0,20,N,N,11.957,RENTER,M,"1,2","1,2",0,0,N,1,0
62,669.0,M,90.0,50,N,Y,3.182,HOME,F,"1,2","1,2",0,1,Y,0,0
57,657.0,M,30.0,40,Y,N,13.357000000000001,HOME,M,0,"1,2",0,0,Y,0,0
57,654.0,M,30.0,20,N,Y,15.748,HOME,M,"1,2","1,2",0,0,Y,0,0
58,660.0,U,50.0,40,N,Y,1.7630000000000001,RENTER,M,"1,2","1,2",0,0,N,1,0
51,658.0,U,50.0,50,N,Y,14.582,HOME,M,"1,2","1,2",0,1,Y,0,0
54,653.0,M,0.1,40,Y,N,15.663,RENTER,M,"1,2","1,2",0,0,N,1,0
52,650.0,M,0.1,40,N,Y,10.217,RENTER,M,"1,2","1,2",2,0,N,1,0
51,671.0,U,30.0,30,Y,Y,8.084,HOME,F,"1,2","1,2",3,0,Y,0,0
52,658.0,M,50.0,40,Y,N,18.159000000000002,HOME,F,3+,"1,2",0,0,Y,0,0
63,674.0,U,30.0,40,Y,N,9.759,HOME,M,"1,2","1,2",2,0,N,0,0
62,664.0,M,30.0,30,Y,Y,19.919,HOME,M,"1,2","1,2",0,0,Y,0,1
54,646.0,U,30.0,40,Y,N,3.835,CONDO,M,"1,2","1,2",0,1,U,1,0
51,660.0,U,30.0,20,Y,Y,15.34,HOME,F,"1,2","1,2",0,0,Y,0,0
55,657.0,U,90.0,40,N,Y,12.838,RENTER,F,"1,2","1,2",1,0,N,1,0
50,669.0,M,30.0,50,Y,Y,7.999,RENTER,F,"1,2","1,2",0,0,N,1,1
58,671.0,X,30.0,30,Y,N,6.31,HOME,F,"1,2","1,2",1,0,N,0,1
60,670.0,M,30.0,40,N,N,9.421,HOME,M,"1,2","1,2",0,0,Y,0,0
54,651.0,M,30.0,30,N,N,2.002,HOME,M,"1,2","1,2",3,0,Y,0,0
63,674.0,U,30.0,110,Y,Y,2.412,HOME,F,"1,2","1,2",0,0,N,0,0
57,678.0,U,200.0,50,N,Y,13.081,HOME,F,"1,2","1,2",1,0,Y,0,0
54,655.0,M,70.0,50,N,N,5.954,HOME,M,"1,2","1,2",2,0,Y,0,1
52,666.0,U,30.0,30,N,Y,6.271,RENTER,F,"1,2","1,2",1,0,N,1,0
61,667.0,M,10.0,40,Y,Y,14.08,RENTER,M,"1,2","1,2",1,1,N,1,0
58,679.0,X,50.0,50,N,Y,7.095,COOP,M,"1,2","1,2",1,0,Y,1,0
64,648.0,M,10.0,50,Y,N,10.588,COOP,M,"1,2","1,2",0,1,Y,1,0
58,659.0,M,10.0,20,N,Y,14.898,RENTER,M,"1,2","1,2",1,3,N,1,0
60,679.0,U,50.0,50,N,N,19.901,HOME,F,"1,2","1,2",0,0,N,0,0
51,674.0,U,30.0,50,N,Y,2.5660000000000003,RENTER,M,"1,2","1,2",0,2,N,1,1
63,679.0,U,50.0,20,N,N,7.2379999999999995,HOME,M,"1,2","1,2",2,0,N,0,1
64,643.0,M,30.0,50,Y,Y,9.286,HOME,F,"1,2","1,2",0,1,N,0,1
62,665.0,M,30.0,50,Y,Y,3.0580000000000003,RENTER,F,"1,2","1,2",1,0,N,1,0
57,647.0,U,10.0,30,N,N,19.469,RENTER,M,"1,2","1,2",0,0,N,1,0
52,678.0,M,10.0,40,N,Y,5.151,COOP,M,"1,2","1,2",2,0,Y,1,1
62,664.0,X,30.0,40,N,Y,14.04,HOME,F,"1,2","1,2",1,1,N,0,0
50,661.0,M,30.0,50,N,Y,13.437999999999999,HOME,M,0,"1,2",0,1,Y,0,1
60,675.0,U,30.0,60,N,N,14.997,HOME,F,"1,2","1,2",0,0,Y,0,0
51,677.0,U,30.0,40,Y,Y,17.875999999999998,HOME,F,"1,2","1,2",0,2,Y,0,0
61,667.0,M,30.0,40,Y,Y,5.455,HOME,F,"1,2","1,2",2,0,Y,0,0
64,644.0,U,50.0,40,Y,Y,17.241,HOME,F,"1,2","1,2",4,0,Y,0,0
61,647.0,M,30.0,50,N,N,6.606,HOME,M,"1,2","1,2",0,3,Y,0,0
53,662.0,M,30.0,40,N,Y,0.45799999999999996,RENTER,F,"1,2",3+,4,4,N,1,1
63,673.0,U,70.0,20,Y,Y,16.622,HOME,F,"1,2","1,2",0,3,Y,0,0
56,672.0,M,50.0,50,Y,Y,11.763,HOME,F,"1,2","1,2",1,2,U,0,0
59,673.0,M,0.1,40,Y,N,0.983,RENTER,F,"1,2",3+,0,1,N,1,0
64,668.0,M,30.0,20,N,Y,18.832,RENTER,M,"1,2","1,2",0,0,N,1,1
63,652.0,M,30.0,50,N,Y,11.617,RENTER,F,"1,2","1,2",0,3,N,1,0
54,644.0,U,10.0,20,Y,Y,13.279000000000002,COOP,M,"1,2","1,2",0,0,Y,1,0
64,643.0,U,30.0,30,Y,N,13.702,CONDO,M,"1,2","1,2",1,0,U,1,1
57,659.0,U,70.0,40,Y,Y,9.119,HOME,F,"1,2","1,2",0,0,N,0,0
51,670.0,X,10.0,50,N,N,18.134,HOME,F,"1,2","1,2",3,1,Y,0,0
56,652.0,U,30.0,30,N,N,13.684000000000001,RENTER,M,"1,2","1,2",2,0,N,1,0
52,665.0,U,10.0,30,Y,N,2.716,HOME,F,"1,2","1,2",0,0,Y,0,0
54,659.0,X,30.0,40,N,Y,19.953,HOME,F,"1,2","1,2",0,1,Y,0,0
58,664.0,M,90.0,40,N,N,14.014000000000001,HOME,F,"1,2","1,2",3,1,Y,0,0
63,652.0,U,0.1,50,N,Y,9.048,RENTER,M,"1,2","1,2",0,1,N,1,0
59,646.0,U,0.1,40,N,Y,4.751,RENTER,F,"1,2","1,2",0,2,N,1,0
63,679.0,M,50.0,30,Y,Y,11.287,HOME,M,"1,2","1,2",0,1,Y,0,0
62,670.0,M,10.0,40,Y,Y,18.033,RENTER,M,"1,2","1,2",4,2,N,1,0
50,679.0,M,50.0,50,N,Y,12.855,CONDO,M,"1,2","1,2",0,0,Y,1,0
55,672.0,M,30.0,50,Y,Y,1.003,HOME,M,"1,2","1,2",2,4,Y,0,0
64,679.0,U,30.0,30,N,Y,18.497,HOME,M,"1,2","1,2",1,0,N,0,0
59,674.0,M,30.0,40,Y,N,6.374,HOME,M,"1,2","1,2",0,0,Y,0,0
52,660.0,M,10.0,50,N,N,14.852,HOME,M,0,"1,2",3,0,Y,0,0
61,640.0,M,30.0,40,N,Y,13.159,RENTER,F,"1,2","1,2",0,0,N,1,0
53,656.0,M,30.0,40,N,N,14.309000000000001,HOME,M,0,"1,2",1,0,Y,0,0
50,674.0,U,30.0,40,N,Y,3.2880000000000003,RENTER,M,"1,2","1,2",0,0,N,1,0
53,665.0,U,30.0,70,N,Y,10.152999999999999,RENTER,F,"1,2","1,2",2,1,N,1,0
54,671.0,X,30.0,40,N,Y,11.453,HOME,M,3+,"1,2",3,1,Y,0,0
55,660.0,M,50.0,40,Y,N,13.700999999999999,HOME,M,"1,2","1,2",1,0,Y,0,1
59,679.0,M,30.0,40,N,Y,11.462,RENTER,M,"1,2","1,2",2,1,N,1,0
64,655.0,M,0.1,60,N,Y,10.402000000000001,RENTER,M,"1,2",3+,0,1,N,1,0
57,658.0,M,0.1,20,N,Y,13.040999999999999,HOME,F,"1,2","1,2",2,0,Y,0,0
65,658.0,M,10.0,40,Y,Y,19.375,HOME,F,"1,2",3+,2,2,Y,0,0
52,673.0,U,0.1,40,Y,Y,1.629,HOME,F,3+,"1,2",0,0,Y,0,0
