active_cust,income,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
0,1814,54,4,0,0,120,4,73
0,1821,54,4,0,0,129,4,73
0,1794,57,4,0,0,91,4,74
0,1800,56,4,0,0,178,4,74
0,1800,56,4,0,0,95,4,74
0,1796,57,4,0,0,83,4,74
0,1805,56,4,0,0,40,4,74
0,1806,56,4,0,0,89,4,74
0,1813,55,4,0,0,81,4,74
0,1804,56,4,0,0,42,4,74
0,1804,56,4,0,0,85,4,74
0,1807,55,4,0,0,41,4,74
0,1807,55,4,0,0,159,4,74
0,1797,57,4,0,0,133,4,74
0,1788,57,4,0,0,41,4,74
0,1790,57,4,0,0,116,4,74
0,1792,57,4,0,0,121,4,74
0,1794,57,4,0,0,134,4,74
0,1789,57,4,0,0,137,4,74
0,1790,57,4,0,0,118,4,74
0,1793,57,4,0,0,129,4,74
0,1756,60,4,0,0,119,4,74
0,1762,60,4,0,0,135,4,74
0,1755,60,4,0,0,134,4,74
0,1778,58,4,0,0,128,4,74
0,1780,58,4,0,0,120,4,74
0,1790,57,4,0,0,126,4,74
0,1790,57,4,0,0,118,4,74
0,1782,58,4,0,0,119,4,74
0,1783,58,4,0,0,128,4,74
0,1785,58,4,0,0,120,4,74
0,1786,57,4,0,0,85,4,74
0,1794,57,4,0,0,50,4,74
0,1789,57,4,0,0,53,4,74
0,1792,57,4,0,0,170,4,74
0,1789,57,4,0,0,116,4,74
0,1785,57,4,0,0,37,4,74
0,1802,57,4,0,0,31,4,74
0,1796,56,4,0,0,126,4,75
0,1805,55,4,0,0,177,4,75
0,1798,56,4,0,0,46,4,75
0,1797,56,4,0,0,42,4,75
0,1814,55,4,0,0,87,4,75
0,1826,53,4,0,0,93,4,75
0,1825,53,4,0,0,121,4,75
0,1846,52,4,0,0,160,4,75
0,1842,52,4,0,0,120,4,75
0,1760,61,4,0,0,80,4,75
0,1756,60,4,0,0,87,4,75
0,1756,61,4,0,0,177,4,75
0,1751,61,4,0,0,83,4,75
0,1752,60,4,0,0,79,4,75
0,1758,60,4,0,0,40,4,75
0,1754,61,4,0,0,158,4,75
0,1797,56,4,0,0,41,4,75
0,1805,56,4,2,0,49,4,75
0,1802,56,4,2,0,40,4,75
0,1809,54,4,2,0,39,4,75
0,1812,54,4,2,0,39,4,75
0,1669,72,4,2,0,49,4,75
0,1563,88,4,2,0,49,4,75
0,1568,88,4,2,0,35,4,75
0,1567,88,4,2,0,41,4,75
0,1802,56,4,2,0,47,4,75
0,1666,71,4,0,0,93,4,75
0,1385,137,4,0,0,134,4,75
0,1579,86,4,0,0,82,4,75
0,1821,54,4,0,0,164,4,75
0,1813,54,4,0,0,93,4,75
0,1782,58,4,0,0,74,4,75
0,1786,57,4,0,0,82,4,75
0,1784,57,4,0,0,85,4,75
0,1787,57,4,0,0,82,4,75
0,1733,62,4,2,0,75,4,75
0,1742,62,4,2,0,76,4,75
0,1760,60,4,2,0,135,4,75
0,1841,51,4,2,0,132,4,75
0,1844,52,4,2,0,46,4,75
0,1843,52,4,2,0,169,4,75
0,1817,54,4,0,0,167,4,75
0,1818,55,4,2,0,165,4,75
0,1819,54,4,2,0,122,4,75
0,1818,54,4,2,0,122,4,75
0,1815,54,4,2,0,116,4,75
0,1817,54,4,2,0,134,4,75
0,1765,59,4,2,0,33,4,75
0,1772,59,4,0,0,162,4,75
0,1713,66,4,0,0,136,4,75
0,1574,86,4,0,0,137,4,75
0,1570,86,4,0,0,127,4,75
0,1384,139,4,0,0,46,4,75
0,1480,107,4,0,0,34,4,75
0,1253,223,4,0,0,48,4,75
0,1253,223,4,0,0,44,4,75
0,1521,96,4,0,0,43,4,75
0,1845,52,4,0,0,131,4,75
0,1850,52,4,0,0,41,4,75
0,1849,52,4,0,0,93,4,75
0,1844,52,4,0,0,169,4,75
0,1830,54,4,0,0,181,4,75
0,1830,53,4,0,0,164,4,75
0,1829,53,4,0,0,171,4,75
0,1818,55,4,0,0,35,4,75
0,1813,55,4,0,0,42,4,75
0,1771,58,4,0,0,164,4,75
0,1771,59,4,0,0,173,4,75
0,1772,58,4,0,0,168,4,75
0,1759,59,4,0,0,169,4,76
0,1762,60,4,0,0,170,4,76
0,1784,58,4,0,0,177,4,76
0,1791,56,4,0,0,167,4,76
0,1798,57,4,0,0,94,4,76
0,1794,56,4,0,0,122,4,76
0,1797,57,4,0,0,170,4,76
0,1797,56,4,0,0,162,4,75
0,1805,56,4,0,0,166,4,75
0,1809,55,4,0,0,127,4,75
0,1829,54,4,0,0,115,4,75
0,1824,54,4,0,0,130,4,75
0,1830,54,4,0,0,130,4,75
0,1814,55,4,0,0,115,4,75
0,1789,56,4,0,0,134,4,75
0,1803,55,4,0,0,88,4,75
0,1810,56,4,0,0,73,4,75
0,1818,54,4,2,0,173,4,75
0,1822,54,4,2,0,166,4,75
0,1825,54,4,2,0,159,4,75
0,1824,54,4,2,0,162,4,75
0,1868,51,4,2,0,175,4,75
0,1895,48,4,2,0,168,4,75
0,1885,48,4,2,0,163,4,75
0,1887,48,4,2,0,158,4,75
0,1888,49,4,2,0,162,4,75
0,1887,49,4,2,0,43,4,75
0,1882,49,4,2,0,44,4,75
0,1881,49,4,2,0,47,4,75
0,1713,65,4,2,0,32,4,75
0,1388,138,4,2,0,77,4,75
0,1383,138,4,2,0,37,4,75
0,1645,74,4,2,0,46,4,75
0,1253,219,4,2,0,52,4,75
0,1499,102,4,2,0,49,4,75
0,1502,102,4,2,0,47,4,75
0,1502,103,4,2,0,36,4,75
0,1834,53,4,2,0,30,4,75
0,1859,50,4,2,0,49,4,75
0,1851,51,4,2,0,30,4,75
0,1617,79,4,2,0,48,4,75
0,1618,79,4,2,0,39,4,75
0,1402,134,4,2,0,31,4,75
0,1797,55,4,2,0,172,4,76
0,1805,56,4,2,0,170,4,77
0,1839,53,4,2,0,169,4,77
0,1838,52,4,2,0,173,4,77
0,1845,52,4,2,0,164,4,77
0,1845,52,4,2,0,160,4,76
0,1859,50,4,0,0,162,4,76
0,1855,51,4,0,0,164,4,76
0,1860,51,4,0,0,73,4,76
0,1857,51,4,2,0,34,4,76
0,1835,53,4,0,0,50,4,76
0,1829,53,4,0,0,38,4,76
0,1830,53,4,0,0,37,4,77
0,1841,52,4,0,0,45,4,77
0,1581,86,4,0,0,40,4,76
0,1575,85,4,0,0,31,4,76
0,1579,85,4,0,0,42,4,76
0,1845,51,4,0,0,37,4,76
0,1841,52,4,0,0,37,4,76
0,1827,54,4,0,0,170,4,76
0,1821,53,4,0,0,168,4,76
0,1833,53,4,0,0,171,4,76
0,1839,53,4,2,0,175,4,76
0,1861,50,4,2,0,175,4,76
0,1807,55,4,2,0,167,4,76
0,1809,56,4,2,0,165,4,76
0,1773,59,4,2,0,34,4,75
0,1768,59,4,2,0,39,4,75
0,1767,59,4,2,0,51,4,75
0,1793,57,4,2,0,36,4,75
0,1810,55,4,2,0,49,4,75
0,1806,56,4,2,0,38,4,75
0,1796,56,4,2,0,35,4,76
0,1793,56,4,2,0,46,4,76
0,1798,56,4,2,0,49,4,76
0,1666,71,4,2,0,46,4,75
0,1402,132,4,2,0,48,4,75
0,1565,88,4,2,0,31,4,75
0,1812,55,4,0,0,78,4,76
0,1817,54,4,0,0,90,4,75
0,1842,52,4,0,0,81,4,75
0,1845,52,4,0,0,81,4,75
0,1841,52,4,0,0,79,4,75
0,1837,53,4,0,0,85,4,75
0,1819,54,4,0,0,89,4,75
0,1823,54,4,0,0,123,4,75
0,1779,58,4,2,0,116,4,75
0,1755,61,4,2,0,76,4,75
0,1751,61,4,2,0,87,4,75
0,1752,61,4,2,0,37,4,75
0,1864,51,4,2,0,116,4,77
0,1888,49,4,2,0,50,4,77
0,1908,47,4,2,0,33,4,76
0,1913,47,4,2,0,50,4,76
0,1914,47,4,2,0,82,4,76
0,1915,46,4,2,0,42,4,76
0,1922,46,4,2,0,159,4,76
0,1888,49,4,2,0,129,4,76
0,1887,48,4,2,0,116,4,76
0,1891,49,4,2,0,166,4,76
0,1736,62,4,2,0,83,4,76
0,1397,135,4,2,0,39,4,76
0,1397,135,4,2,0,40,4,76
0,1845,53,4,2,0,41,4,76
0,1839,52,4,2,0,129,4,76
0,1842,53,4,2,0,123,4,76
0,1840,52,4,2,0,115,4,76
0,1836,53,4,2,0,161,4,76
0,1834,53,4,2,0,171,4,76
0,1777,58,4,2,0,160,4,76
0,1778,58,4,2,0,173,4,76
0,1785,57,4,2,0,81,4,76
0,1785,57,4,2,0,76,4,76
0,1402,133,4,2,0,82,4,76
0,1400,134,4,2,0,79,4,76
0,1393,134,4,2,0,86,4,76
0,1507,101,4,2,0,73,4,76
0,1509,101,4,2,0,77,4,76
0,1533,94,4,2,0,75,4,76
0,1533,94,4,2,0,89,4,76
0,1818,54,4,2,0,86,4,76
0,1785,57,4,2,0,82,4,76
0,1786,57,4,2,1,77,4,76
0,1799,56,4,0,0,93,4,76
0,1794,56,4,0,0,177,4,76
0,1818,54,4,0,0,127,4,76
0,1865,50,4,0,0,129,4,76
0,1865,51,4,0,0,134,4,76
0,1866,50,4,0,0,129,4,76
0,1758,60,4,0,0,46,4,76
0,1765,60,4,0,0,165,4,76
0,1601,81,4,0,0,169,4,75
0,1411,129,4,0,0,167,4,75
0,1252,222,4,0,0,163,4,75
0,1250,222,4,0,0,178,4,75
0,1521,95,4,0,0,158,4,76
0,1841,52,4,0,0,165,4,76
0,1874,50,4,0,0,164,4,77
0,1872,50,4,0,0,159,4,77
0,1885,48,4,0,0,130,4,77
0,1901,48,4,0,0,38,4,77
0,1893,48,4,0,0,43,4,77
0,1887,49,4,0,0,50,4,77
0,1810,55,4,0,0,39,4,77
0,1818,54,4,0,0,50,4,76
0,1849,51,4,0,0,32,4,76
0,1846,51,4,0,0,49,4,76
0,1849,51,4,0,0,42,4,76
0,1834,53,4,2,0,39,4,76
0,1834,53,4,2,0,46,4,76
0,1800,56,4,2,0,47,4,76
0,1781,58,4,2,0,43,4,76
0,1745,61,4,2,0,40,4,76
0,1775,59,4,2,0,34,4,76
0,1770,58,4,2,0,85,4,76
0,1817,54,4,2,0,37,4,76
0,1823,54,4,2,0,33,4,76
0,1826,54,4,2,0,38,4,76
0,1833,53,4,2,0,169,4,76
0,1838,53,4,2,0,167,4,76
0,1837,53,4,2,0,176,4,76
0,1831,53,4,2,0,130,4,76
0,1587,84,4,2,0,85,4,76
0,1262,215,4,2,0,37,4,76
0,1486,105,4,2,0,167,4,76
0,1484,106,4,2,0,128,4,76
0,1485,106,4,2,0,133,4,76
0,1264,215,4,2,0,135,4,77
0,1579,86,4,2,0,178,4,77
0,1574,86,4,2,0,165,4,77
0,1850,52,4,2,0,129,4,77
0,1846,52,4,2,0,115,4,77
0,1850,52,4,2,0,120,4,77
0,1846,52,4,2,0,128,4,77
0,1828,54,4,2,0,138,4,77
0,1820,55,4,2,0,178,4,77
0,1806,55,4,2,0,165,4,77
0,1785,57,4,2,0,162,4,77
0,1784,57,4,2,0,176,4,77
0,1782,58,4,2,0,167,4,77
0,1782,59,4,2,0,175,4,77
0,1771,59,4,2,0,158,4,77
0,1769,59,4,2,0,124,4,77
0,1778,58,4,2,0,42,4,77
0,1777,58,4,2,0,128,4,77
0,1772,58,4,2,0,127,4,77
0,1758,60,4,2,0,44,4,77
0,1760,60,4,2,0,37,4,77
0,1761,60,4,2,0,35,4,77
0,1735,62,4,2,0,122,4,77
0,1732,63,4,2,0,34,4,77
0,1733,63,4,2,0,33,4,77
0,1709,66,4,2,0,35,4,77
0,1710,65,4,2,0,75,4,77
0,1711,65,4,2,0,34,4,77
0,1702,67,4,2,0,40,4,77
0,1705,65,4,2,0,44,4,77
0,1708,66,4,2,0,42,4,77
0,1713,65,4,2,0,35,4,77
0,1710,65,4,2,0,47,4,77
0,1715,65,4,2,0,37,4,77
0,1709,65,4,2,0,42,4,77
0,1716,65,4,2,0,41,4,77
0,1713,66,4,2,0,35,4,77
0,1701,66,4,2,0,51,4,77
0,1695,67,4,2,0,33,4,76
0,1702,67,4,2,0,37,4,76
0,1701,67,4,2,0,123,4,76
0,1704,66,4,2,0,127,4,76
0,1703,66,4,0,0,128,4,76
0,1704,66,4,0,0,135,4,76
0,1706,67,4,0,0,124,4,76
0,1697,67,4,0,1,50,4,76
0,1746,61,4,0,0,34,4,76
0,1743,61,4,0,0,38,4,76
0,1726,63,4,0,0,94,4,76
0,1732,64,4,0,0,130,4,76
0,1733,63,4,0,0,128,4,76
0,1734,62,4,0,0,82,4,76
0,1735,62,4,0,0,118,4,76
0,1738,63,4,0,0,179,4,76
0,1750,62,4,0,0,175,4,76
0,1739,62,4,0,0,180,4,76
0,1734,62,4,0,0,169,4,76
0,1739,63,4,0,0,178,4,76
0,1709,65,4,0,0,175,4,76
0,1689,69,4,0,0,85,4,76
0,1690,68,4,0,0,161,4,76
0,1689,68,4,0,0,181,4,76
0,1694,68,4,0,0,178,4,76
0,1726,64,4,0,0,179,4,76
0,1722,64,4,0,0,176,4,76
0,1728,64,4,0,0,163,4,76
0,1749,61,4,0,0,165,4,76
0,1753,61,4,0,0,181,4,76
0,1777,58,4,0,0,166,4,77
0,1775,58,4,0,0,180,4,77
0,1771,59,4,0,0,171,4,78
0,1773,59,4,0,0,174,4,78
0,1771,59,4,0,0,167,4,78
0,1774,59,4,0,0,51,4,78
0,1769,58,4,0,0,94,4,78
0,1777,59,4,0,0,133,4,78
0,1763,60,4,0,0,131,4,78
0,1770,59,4,0,0,122,4,78
0,1760,60,4,0,0,122,4,78
0,1758,60,4,0,0,41,4,78
0,1762,60,4,0,0,120,4,78
0,1770,59,4,0,0,173,4,78
0,1385,137,4,0,0,127,4,78
0,1489,103,4,0,0,161,4,78
0,1494,103,4,0,0,47,4,78
0,1365,145,4,0,0,46,4,78
0,1366,146,4,0,0,43,4,78
0,1388,138,4,0,0,164,4,78
0,1385,138,4,0,0,171,4,78
0,1547,91,4,0,0,134,4,78
0,1551,91,4,0,0,35,4,78
0,1812,56,4,0,0,39,4,78
0,1811,55,4,0,0,37,4,78
0,1805,55,4,0,0,138,4,78
0,1816,55,4,0,0,162,4,78
0,1816,55,4,0,0,43,4,78
0,1657,72,4,0,0,45,4,78
0,1359,149,4,0,0,92,4,78
0,1379,142,4,0,0,47,4,78
0,1377,140,4,2,0,38,4,78
0,1248,226,4,2,0,50,4,78
0,1253,218,4,2,0,178,4,78
0,1526,97,4,2,0,176,4,78
0,1522,97,4,2,0,177,4,78
0,1794,57,4,2,0,37,4,77
0,1388,137,4,2,0,161,4,77
0,1531,95,4,2,0,46,4,77
0,1536,94,4,2,1,48,4,77
0,1761,60,4,2,0,44,4,77
0,1764,59,4,2,0,37,4,77
0,1765,60,4,0,0,133,4,77
0,1757,60,4,0,0,51,4,77
0,1778,58,4,0,0,130,4,77
0,1775,58,4,0,0,132,4,77
0,1763,59,4,0,0,33,4,77
0,1387,137,4,0,0,38,4,77
0,1752,61,4,0,0,46,4,77
0,1750,62,4,0,0,93,4,77
0,1746,61,4,0,0,44,4,77
0,1749,61,4,0,0,42,4,77
0,1765,59,4,0,0,38,4,77
0,1766,59,4,0,0,35,4,77
0,1768,59,4,0,0,42,4,77
0,1779,58,4,0,0,126,4,77
0,1777,59,4,0,0,126,4,77
0,1782,58,4,0,0,126,4,77
0,1782,58,4,0,0,91,4,77
0,1778,58,4,0,0,78,4,77
0,1784,58,4,0,0,77,4,77
0,1783,58,4,0,0,84,4,77
0,1779,58,4,0,0,87,4,77
0,1781,58,4,0,0,84,4,77
0,1371,143,4,0,0,81,4,77
0,1424,123,4,0,0,84,4,77
0,1421,123,4,0,0,81,4,77
0,1555,89,4,0,0,75,4,77
0,1643,75,4,0,0,75,4,77
0,1391,136,4,0,0,124,4,77
0,1534,94,4,0,0,123,4,77
0,1539,93,4,0,0,132,4,77
0,1535,93,4,0,0,123,4,77
0,1754,61,4,0,0,129,4,77
0,1745,61,4,0,0,169,4,77
0,1713,65,4,0,0,162,4,77
0,1731,63,4,0,0,118,4,77
0,1736,63,4,0,0,123,4,77
0,1834,53,4,0,0,132,4,77
0,1835,53,4,0,0,129,4,77
0,1841,53,4,0,0,124,4,77
0,1848,51,4,0,0,123,4,77
0,1857,51,4,0,0,127,4,77
0,1862,51,4,0,0,85,4,77
0,1802,56,4,0,0,169,4,77
0,1550,90,4,0,0,165,4,76
0,1787,57,4,0,0,166,4,76
0,1790,57,4,0,0,158,4,76
0,1568,87,4,0,0,40,4,76
0,1568,87,4,0,0,40,4,76
0,1798,57,4,0,0,138,4,76
0,1801,57,4,0,0,134,4,76
0,1795,56,4,0,0,135,4,76
0,1794,56,4,0,0,135,4,76
0,1806,56,4,0,0,134,4,76
0,1788,57,4,0,0,118,4,76
0,1791,57,4,0,0,118,4,76
0,1802,56,4,0,0,131,4,76
0,1796,57,4,0,0,118,4,76
0,1802,56,4,0,0,120,4,76
0,1783,58,4,0,0,122,4,76
0,1785,58,4,0,0,118,4,76
0,1786,58,4,0,0,128,4,76
0,1786,57,4,0,0,121,4,76
0,1794,56,4,0,0,135,4,76
0,1800,56,4,0,0,42,4,76
0,1797,56,4,0,0,88,4,76
0,1794,57,4,0,0,37,4,76
0,1796,57,4,0,0,42,4,76
0,1816,55,4,0,0,46,4,76
0,1816,54,4,0,0,43,4,76
0,1384,140,4,0,0,41,4,76
0,1381,140,4,0,0,31,4,76
0,1379,140,4,0,0,41,4,76
0,1584,85,4,0,0,30,4,76
0,1580,85,4,0,1,32,4,76
0,1586,85,4,0,1,44,4,76
0,1802,56,4,0,0,38,4,76
0,1803,56,4,0,0,49,4,75
0,1804,56,4,0,0,94,4,75
0,1799,56,4,0,0,41,4,75
0,1777,58,4,0,0,123,4,75
0,1773,58,4,2,0,73,4,75
0,1769,58,4,2,0,176,4,75
0,1778,59,4,2,0,84,4,75
0,1796,56,4,2,0,161,4,75
0,1792,57,4,2,0,176,4,75
0,1802,56,4,2,0,162,4,75
0,1826,54,4,2,0,161,4,75
0,1821,54,4,2,0,160,4,75
0,1819,54,4,2,0,170,4,75
0,1837,52,4,2,0,44,4,75
0,1847,52,4,2,0,76,4,75
0,1841,52,4,2,0,174,4,75
0,1844,52,4,0,0,38,4,75
0,1873,50,4,0,0,130,4,75
0,1872,50,4,0,0,124,4,75
0,1861,51,4,0,0,134,4,75
0,1860,50,4,0,0,126,4,75
0,1859,50,4,0,0,127,4,75
0,1798,56,4,0,0,162,4,75
0,1803,56,4,0,0,124,4,75
0,1797,55,4,0,0,164,4,75
0,1800,56,4,0,0,120,4,75
0,1803,55,4,0,0,133,4,75
0,1804,56,4,0,0,174,4,75
0,1795,57,4,0,0,178,4,75
0,1761,61,4,0,0,84,4,75
0,1757,61,4,0,0,77,4,75
0,1755,60,4,0,0,167,4,75
0,1780,58,4,0,0,47,4,75
0,1846,52,4,0,0,167,4,75
0,1880,49,4,0,0,31,4,74
0,1874,50,4,0,0,36,4,74
0,1682,70,4,0,0,82,4,74
0,1399,134,4,0,0,47,4,74
0,1397,134,4,0,0,35,4,74
0,1854,52,4,0,0,120,4,74
0,1395,133,4,0,0,136,4,74
0,1396,134,4,0,0,125,4,74
0,1583,84,4,0,0,172,4,74
0,1837,53,4,0,0,51,4,74
0,1830,53,4,0,0,50,4,74
0,1833,53,4,0,0,31,4,74
0,1837,53,4,0,0,44,4,74
0,1829,53,4,0,0,87,4,74
0,1830,53,4,0,0,89,4,74
0,1826,53,4,0,0,86,4,74
0,1814,55,4,0,0,73,4,74
0,1815,55,4,0,0,88,4,74
0,1805,55,4,0,0,169,4,74
0,1813,55,4,0,0,45,4,74
0,1846,52,4,0,0,130,4,74
0,1866,51,4,0,0,93,4,74
0,1858,51,4,0,0,49,4,74
0,1853,51,4,0,0,32,4,74
0,1838,53,4,0,0,131,4,74
0,1829,53,4,0,0,35,4,74
0,1832,53,4,0,0,30,4,74
0,1777,58,4,0,0,43,4,74
0,1740,63,4,0,0,118,4,74
0,1742,63,4,0,0,95,4,74
0,1738,62,4,0,0,75,4,74
0,1750,62,4,0,0,81,4,74
0,1767,59,4,0,0,81,4,74
0,1767,59,4,0,0,92,4,74
0,1770,59,4,0,0,91,4,74
0,1856,51,4,0,0,80,4,74
0,1772,59,4,0,0,88,4,74
0,1399,134,4,0,0,76,4,74
0,1394,133,4,0,0,177,4,74
0,1398,134,4,0,0,44,4,74
0,1662,72,4,0,0,37,4,74
0,1658,72,4,0,0,33,4,74
0,1903,47,4,0,0,35,4,74
0,1910,47,4,0,0,34,4,74
0,1875,49,4,0,0,35,4,74
0,1881,49,4,0,0,53,4,74
0,1841,52,4,0,0,170,4,74
0,1839,52,4,0,0,163,4,74
0,1841,52,4,0,0,172,4,74
0,1833,52,4,0,0,160,4,74
0,1837,53,4,0,0,43,4,74
0,1836,53,4,0,0,37,4,74
0,1851,51,4,0,0,34,4,74
0,1851,51,4,0,0,32,4,74
0,1843,52,4,0,0,83,4,74
0,1802,56,4,0,0,77,4,74
0,1814,55,4,0,0,93,4,74
0,1810,55,4,0,0,73,4,74
0,1840,53,4,0,0,45,4,74
0,1853,52,4,0,0,50,4,73
0,1850,52,4,0,0,42,4,73
0,1789,57,4,0,0,178,4,73
0,1787,58,4,0,0,175,4,73
0,1816,55,4,0,1,53,4,73
0,1812,55,4,0,1,92,4,73
0,1854,52,4,0,0,90,4,73
0,1847,51,4,0,0,75,4,73
0,1850,52,4,0,0,80,4,73
0,1849,52,4,0,0,79,4,73
0,1844,52,4,0,0,92,4,73
0,1843,53,4,0,0,160,4,73
0,1843,52,4,0,0,47,4,73
0,1843,52,4,0,0,127,4,73
0,1850,52,4,0,0,131,4,73
0,1847,52,4,0,0,132,4,73
0,1836,52,4,0,0,126,4,73
0,1838,53,4,0,0,125,4,73
0,1835,53,4,0,0,125,4,73
0,1805,55,4,0,0,132,4,73
0,1805,55,4,0,0,128,4,73
0,1762,60,4,0,0,73,4,73
0,1411,128,4,0,0,80,4,73
0,1503,100,4,0,0,75,4,73
0,1505,100,4,0,0,80,4,73
0,1253,219,4,0,0,82,4,73
0,1552,90,4,0,0,74,4,73
0,1558,90,4,0,0,76,4,73
0,1555,90,4,0,0,77,4,73
0,1885,49,4,0,0,88,4,73
0,1879,49,4,0,0,74,4,73
0,1909,47,4,0,0,92,4,73
0,1905,47,4,0,0,83,4,73
0,1908,47,4,0,0,91,4,73
0,1887,48,4,0,0,124,4,73
0,1861,51,4,0,0,33,4,73
0,1778,58,4,0,0,35,4,73
0,1597,81,4,0,0,40,4,73
0,1334,161,4,0,0,169,4,73
0,1399,133,4,0,0,134,4,74
0,1393,134,4,0,0,51,4,74
0,1393,133,4,0,0,83,4,74
0,1480,106,4,0,0,138,4,74
0,1249,222,4,0,0,121,4,74
0,1853,51,4,0,0,134,4,74
0,1855,51,4,0,0,118,4,74
0,1875,49,4,0,0,43,4,74
0,1875,49,4,0,0,122,4,74
0,1878,50,4,0,0,123,4,74
0,1869,50,4,0,0,128,4,74
0,1853,52,4,0,0,122,4,74
0,1852,52,4,0,0,78,4,74
0,1853,52,4,0,0,85,4,74
0,1842,52,4,0,0,134,4,74
0,1841,52,4,0,0,76,4,74
0,1824,54,4,0,0,124,4,74
0,1826,54,4,0,0,136,4,74
0,1824,54,4,0,0,127,4,74
0,1829,53,4,0,0,80,4,74
0,1830,54,4,0,0,163,4,74
0,1828,53,4,0,0,94,4,74
0,1826,54,4,0,0,181,4,74
0,1823,54,4,0,1,130,4,74
0,1820,54,4,0,1,42,4,74
0,1816,54,4,0,0,52,4,74
0,1814,54,4,0,0,161,4,74
0,1813,54,4,0,0,166,4,74
0,1805,55,4,0,0,179,4,74
0,1811,55,4,0,0,89,4,74
0,1806,55,4,0,0,181,4,74
0,1802,57,4,0,0,179,4,74
0,1793,56,4,0,0,75,4,74
0,1790,56,4,0,0,168,4,74
0,1777,59,4,0,0,180,4,74
0,1605,80,4,0,0,38,4,74
0,1537,94,4,0,0,178,4,74
0,1805,55,4,0,0,167,4,74
0,1806,55,4,0,0,176,4,74
0,1811,55,4,0,0,122,4,74
0,1807,55,4,0,0,81,4,74
0,1807,55,4,0,0,79,4,74
0,1804,56,4,2,0,174,4,74
0,1801,56,4,2,0,176,4,74
0,1793,57,4,2,0,134,4,74
0,1785,58,4,2,0,158,4,74
0,1745,61,4,2,0,47,4,74
0,1753,62,4,2,0,47,4,74
0,1786,57,4,2,0,90,4,74
0,1790,57,4,2,0,165,4,74
0,1826,53,4,2,0,38,4,74
0,1691,68,4,2,0,45,4,74
0,1558,90,4,2,0,45,4,74
0,1554,90,4,2,0,74,4,74
0,1810,55,4,2,0,39,4,74
0,1803,56,4,2,0,41,4,74
0,1806,56,4,2,0,38,4,74
0,1800,55,4,2,0,31,4,74
0,1821,54,4,2,0,32,4,74
0,1797,57,4,2,0,41,4,74
0,1791,57,4,2,0,43,4,74
0,1781,58,4,2,0,36,4,74
0,1780,58,4,2,0,37,4,74
0,1781,58,4,2,0,35,4,74
0,1782,57,4,2,0,36,4,74
0,1788,58,4,2,0,126,4,74
0,1811,55,4,2,0,39,4,74
0,1810,55,4,2,0,37,4,74
0,1809,55,4,2,0,127,4,74
0,1809,54,4,2,0,43,4,74
0,1840,52,4,2,0,39,4,74
0,1843,52,4,2,0,32,4,74
0,1849,52,4,2,0,44,4,74
0,1843,52,4,2,0,37,4,74
0,1846,52,4,2,0,163,4,74
0,1842,52,4,2,0,92,4,74
0,1834,52,4,2,0,45,4,74
0,1839,53,4,2,0,47,4,74
0,1813,54,4,2,0,36,4,74
0,1822,54,4,2,0,35,4,74
0,1806,55,4,2,0,44,4,74
0,1809,55,4,0,0,44,4,74
0,1734,62,4,0,0,46,4,74
0,1740,62,4,0,1,49,4,74
0,1738,62,4,0,1,43,4,74
0,1781,58,4,0,0,41,4,74
0,1774,58,4,0,0,32,4,75
0,1774,59,4,0,0,35,4,75
0,1773,58,4,0,0,33,4,75
0,1745,61,4,0,0,42,4,75
0,1741,61,4,0,0,51,4,75
0,1744,62,4,0,0,45,4,75
0,1744,62,4,0,0,44,4,75
0,1742,62,4,0,0,40,4,75
0,1761,60,4,0,0,39,4,75
0,1760,60,4,0,0,31,4,75
0,1764,60,4,0,0,42,4,74
0,1753,61,4,0,0,52,4,74
0,1785,57,4,0,0,174,4,74
0,1805,56,4,2,0,158,4,74
0,1785,58,4,2,0,88,4,74
0,1741,61,4,2,0,49,4,74
0,1750,62,4,2,0,46,4,74
0,1758,60,4,2,0,37,4,74
0,1750,61,4,2,0,34,4,74
0,1774,59,4,2,0,82,4,74
0,1821,54,4,2,0,38,4,74
0,1851,51,4,2,0,34,4,74
0,1863,51,4,2,0,40,4,74
0,1880,49,4,2,0,48,4,74
0,1860,50,4,2,0,82,4,74
0,1859,51,4,2,0,93,4,74
0,1863,50,4,2,0,47,4,74
0,1853,51,4,2,0,46,4,74
0,1857,51,4,2,0,44,4,74
0,1862,51,4,2,0,35,4,74
0,1854,51,4,2,0,37,4,74
0,1816,55,4,2,0,44,4,74
0,1770,59,4,2,0,37,4,74
0,1786,58,5,2,0,31,4,74
0,1784,58,5,2,0,37,4,74
0,1407,130,5,2,0,33,4,74
0,1405,130,5,2,0,33,4,74
0,1586,84,5,2,0,48,4,74
0,1587,84,5,2,0,50,4,74
0,1587,84,5,2,0,43,4,74
0,1882,50,5,2,0,132,4,74
0,1471,109,5,2,0,78,4,74
0,1396,135,5,2,0,82,4,74
0,1414,126,5,2,0,121,4,74
0,1417,126,5,2,0,130,4,74
0,1557,89,4,2,0,43,4,74
0,1817,54,4,2,0,76,4,74
0,1822,54,4,2,0,128,4,75
0,1827,54,4,2,0,129,4,75
0,1874,49,4,2,0,89,4,75
0,1875,50,4,2,0,83,4,75
0,1882,49,4,2,0,73,4,75
